Bloc	Knesset	Locality	Station	Votes
Secular Centre	16	50000	6650	58
Sectoral	16	50000	6650	8
Right	16	50000	6650	226
Left	16	50000	6660	37
Orthodox	16	50000	6660	160
Arab-Israeli	16	50000	6660	1
Micro	16	50000	6660	2
Secular Centre	16	50000	6660	45
Sectoral	16	50000	6660	6
Right	16	50000	6660	198
Left	16	50000	6670	105
Orthodox	16	50000	6670	42
Arab-Israeli	16	50000	6670	1
Micro	16	50000	6670	12
Secular Centre	16	50000	6670	60
Sectoral	16	50000	6670	24
Right	16	50000	6670	159
Left	16	50000	6680	144
Orthodox	16	50000	6680	43
Arab-Israeli	16	50000	6680	0
Micro	16	50000	6680	5
Secular Centre	16	50000	6680	67
Sectoral	16	50000	6680	9
Right	16	50000	6680	131
Left	16	50000	6690	70
Orthodox	16	50000	6690	97
Arab-Israeli	16	50000	6690	1
Micro	16	50000	6690	6
Secular Centre	16	50000	6690	39
Sectoral	16	50000	6690	5
Right	16	50000	6690	310
Left	16	50000	6700	111
Orthodox	16	50000	6700	103
Arab-Israeli	16	50000	6700	0
Micro	16	50000	6700	4
Secular Centre	16	50000	6700	62
Sectoral	16	50000	6700	12
Right	16	50000	6700	291
Left	16	50000	6710	97
Orthodox	16	50000	6710	78
Arab-Israeli	16	50000	6710	0
Micro	16	50000	6710	9
Secular Centre	16	50000	6710	67
Sectoral	16	50000	6710	5
Right	16	50000	6710	206
Left	16	50000	6720	49
Orthodox	16	50000	6720	89
Arab-Israeli	16	50000	6720	2
Micro	16	50000	6720	6
Secular Centre	16	50000	6720	34
Sectoral	16	50000	6720	11
Right	16	50000	6720	142
Left	16	50000	6730	90
Orthodox	16	50000	6730	58
Arab-Israeli	16	50000	6730	0
Micro	16	50000	6730	11
Secular Centre	16	50000	6730	47
Sectoral	16	50000	6730	8
Right	16	50000	6730	175
Left	16	50000	6740	61
Orthodox	16	50000	6740	110
Arab-Israeli	16	50000	6740	1
Micro	16	50000	6740	5
Secular Centre	16	50000	6740	45
Sectoral	16	50000	6740	5
Right	16	50000	6740	190
Left	16	50000	6750	75
Orthodox	16	50000	6750	59
Arab-Israeli	16	50000	6750	2
Micro	16	50000	6750	6
Secular Centre	16	50000	6750	35
Sectoral	16	50000	6750	10
Right	16	50000	6750	132
Left	16	50000	6760	57
Orthodox	16	50000	6760	39
Arab-Israeli	16	50000	6760	1
Micro	16	50000	6760	5
Secular Centre	16	50000	6760	33
Sectoral	16	50000	6760	11
Right	16	50000	6760	118
Left	16	50000	6770	51
Orthodox	16	50000	6770	40
Arab-Israeli	16	50000	6770	0
Micro	16	50000	6770	4
Secular Centre	16	50000	6770	44
Sectoral	16	50000	6770	12
Right	16	50000	6770	138
Left	16	50000	6780	33
Orthodox	16	50000	6780	90
Arab-Israeli	16	50000	6780	3
Micro	16	50000	6780	10
Secular Centre	16	50000	6780	15
Sectoral	16	50000	6780	10
Right	16	50000	6780	216
Left	16	50000	6790	45
Orthodox	16	50000	6790	92
Arab-Israeli	16	50000	6790	1
Micro	16	50000	6790	3
Secular Centre	16	50000	6790	46
Sectoral	16	50000	6790	7
Right	16	50000	6790	254
Left	16	50000	6800	50
Orthodox	16	50000	6800	128
Arab-Israeli	16	50000	6800	3
Micro	16	50000	6800	6
Secular Centre	16	50000	6800	26
Sectoral	16	50000	6800	11
Right	16	50000	6800	235
Left	16	50000	6810	80
Orthodox	16	50000	6810	50
Arab-Israeli	16	50000	6810	0
Micro	16	50000	6810	6
Secular Centre	16	50000	6810	40
Sectoral	16	50000	6810	13
Right	16	50000	6810	129
Left	16	50000	6820	37
Orthodox	16	50000	6820	133
Arab-Israeli	16	50000	6820	2
Micro	16	50000	6820	4
Secular Centre	16	50000	6820	21
Sectoral	16	50000	6820	14
Right	16	50000	6820	244
Left	16	50000	6830	43
Orthodox	16	50000	6830	141
Arab-Israeli	16	50000	6830	1
Micro	16	50000	6830	2
Secular Centre	16	50000	6830	16
Sectoral	16	50000	6830	8
Right	16	50000	6830	246
Left	16	50000	6840	63
Orthodox	16	50000	6840	64
Arab-Israeli	16	50000	6840	2
Micro	16	50000	6840	4
Secular Centre	16	50000	6840	28
Sectoral	16	50000	6840	9
Right	16	50000	6840	239
Left	16	50000	6850	68
Orthodox	16	50000	6850	113
Arab-Israeli	16	50000	6850	2
Micro	16	50000	6850	5
Secular Centre	16	50000	6850	30
Sectoral	16	50000	6850	6
Right	16	50000	6850	211
Left	16	50000	6860	71
Orthodox	16	50000	6860	49
Arab-Israeli	16	50000	6860	0
Micro	16	50000	6860	11
Secular Centre	16	50000	6860	26
Sectoral	16	50000	6860	11
Right	16	50000	6860	195
Left	16	50000	6870	74
Orthodox	16	50000	6870	55
Arab-Israeli	16	50000	6870	0
Micro	16	50000	6870	6
Secular Centre	16	50000	6870	53
Sectoral	16	50000	6870	16
Right	16	50000	6870	181
Left	16	50000	6880	64
Orthodox	16	50000	6880	99
Arab-Israeli	16	50000	6880	1
Micro	16	50000	6880	4
Secular Centre	16	50000	6880	24
Sectoral	16	50000	6880	3
Right	16	50000	6880	180
Left	16	50000	6890	40
Orthodox	16	50000	6890	83
Arab-Israeli	16	50000	6890	0
Micro	16	50000	6890	5
Secular Centre	16	50000	6890	43
Sectoral	16	50000	6890	3
Right	16	50000	6890	150
Left	16	50000	6900	79
Orthodox	16	50000	6900	71
Arab-Israeli	16	50000	6900	0
Micro	16	50000	6900	4
Secular Centre	16	50000	6900	55
Sectoral	16	50000	6900	8
Right	16	50000	6900	222
Left	16	50000	6910	87
Orthodox	16	50000	6910	61
Arab-Israeli	16	50000	6910	2
Micro	16	50000	6910	0
Secular Centre	16	50000	6910	33
Sectoral	16	50000	6910	10
Right	16	50000	6910	153
Left	16	50000	6920	137
Orthodox	16	50000	6920	31
Arab-Israeli	16	50000	6920	0
Micro	16	50000	6920	7
Secular Centre	16	50000	6920	52
Sectoral	16	50000	6920	5
Right	16	50000	6920	132
Left	16	50000	6930	86
Orthodox	16	50000	6930	78
Arab-Israeli	16	50000	6930	1
Micro	16	50000	6930	6
Secular Centre	16	50000	6930	42
Sectoral	16	50000	6930	15
Right	16	50000	6930	164
Left	16	50000	6940	60
Orthodox	16	50000	6940	91
Arab-Israeli	16	50000	6940	0
Micro	16	50000	6940	8
Secular Centre	16	50000	6940	40
Sectoral	16	50000	6940	12
Right	16	50000	6940	247
Left	16	50000	6950	40
Orthodox	16	50000	6950	111
Arab-Israeli	16	50000	6950	0
Micro	16	50000	6950	3
Secular Centre	16	50000	6950	46
Sectoral	16	50000	6950	5
Right	16	50000	6950	166
Left	16	50000	6970	52
Orthodox	16	50000	6970	83
Arab-Israeli	16	50000	6970	1
Micro	16	50000	6970	2
Secular Centre	16	50000	6970	23
Sectoral	16	50000	6970	7
Right	16	50000	6970	167
Left	16	50000	7060	38
Orthodox	16	50000	7060	115
Arab-Israeli	16	50000	7060	0
Micro	16	50000	7060	2
Secular Centre	16	50000	7060	34
Sectoral	16	50000	7060	17
Right	16	50000	7060	167
Left	16	50000	7070	67
Orthodox	16	50000	7070	37
Arab-Israeli	16	50000	7070	1
Micro	16	50000	7070	6
Secular Centre	16	50000	7070	37
Sectoral	16	50000	7070	20
Right	16	50000	7070	129
Left	16	50000	7080	34
Orthodox	16	50000	7080	123
Arab-Israeli	16	50000	7080	0
Micro	16	50000	7080	3
Secular Centre	16	50000	7080	35
Sectoral	16	50000	7080	10
Right	16	50000	7080	127
Left	16	50000	7090	57
Orthodox	16	50000	7090	121
Arab-Israeli	16	50000	7090	1
Micro	16	50000	7090	7
Secular Centre	16	50000	7090	71
Sectoral	16	50000	7090	15
Right	16	50000	7090	177
Left	16	50000	7100	40
Orthodox	16	50000	7100	41
Arab-Israeli	16	50000	7100	2
Micro	16	50000	7100	3
Secular Centre	16	50000	7100	53
Sectoral	16	50000	7100	13
Right	16	50000	7100	202
Left	16	50000	7110	43
Orthodox	16	50000	7110	48
Arab-Israeli	16	50000	7110	0
Micro	16	50000	7110	11
Secular Centre	16	50000	7110	58
Sectoral	16	50000	7110	24
Right	16	50000	7110	176
Left	16	50000	7120	58
Orthodox	16	50000	7120	70
Arab-Israeli	16	50000	7120	1
Micro	16	50000	7120	4
Secular Centre	16	50000	7120	67
Sectoral	16	50000	7120	18
Right	16	50000	7120	226
Left	16	50000	7130	35
Orthodox	16	50000	7130	99
Arab-Israeli	16	50000	7130	1
Micro	16	50000	7130	6
Secular Centre	16	50000	7130	28
Sectoral	16	50000	7130	5
Right	16	50000	7130	167
Left	16	50000	7140	42
Orthodox	16	50000	7140	47
Arab-Israeli	16	50000	7140	1
Micro	16	50000	7140	3
Secular Centre	16	50000	7140	60
Sectoral	16	50000	7140	24
Right	16	50000	7140	185
Left	16	50000	7150	49
Orthodox	16	50000	7150	71
Arab-Israeli	16	50000	7150	4
Micro	16	50000	7150	3
Secular Centre	16	50000	7150	53
Sectoral	16	50000	7150	8
Right	16	50000	7150	158
Left	16	50000	7160	51
Orthodox	16	50000	7160	55
Arab-Israeli	16	50000	7160	1
Micro	16	50000	7160	1
Secular Centre	16	50000	7160	64
Sectoral	16	50000	7160	14
Right	16	50000	7160	208
Left	16	50000	7170	63
Orthodox	16	50000	7170	50
Arab-Israeli	16	50000	7170	1
Micro	16	50000	7170	1
Secular Centre	16	50000	7170	72
Sectoral	16	50000	7170	17
Right	16	50000	7170	218
Left	16	50000	7180	54
Orthodox	16	50000	7180	126
Arab-Israeli	16	50000	7180	0
Micro	16	50000	7180	5
Secular Centre	16	50000	7180	27
Sectoral	16	50000	7180	5
Right	16	50000	7180	218
Left	16	50000	7190	42
Orthodox	16	50000	7190	112
Arab-Israeli	16	50000	7190	0
Micro	16	50000	7190	3
Secular Centre	16	50000	7190	43
Sectoral	16	50000	7190	12
Right	16	50000	7190	213
Left	16	50000	7200	50
Orthodox	16	50000	7200	106
Arab-Israeli	16	50000	7200	0
Micro	16	50000	7200	5
Secular Centre	16	50000	7200	21
Sectoral	16	50000	7200	4
Right	16	50000	7200	225
Left	16	50000	7210	36
Orthodox	16	50000	7210	119
Arab-Israeli	16	50000	7210	3
Micro	16	50000	7210	2
Secular Centre	16	50000	7210	21
Sectoral	16	50000	7210	9
Right	16	50000	7210	141
Left	16	50000	7220	60
Orthodox	16	50000	7220	72
Arab-Israeli	16	50000	7220	0
Micro	16	50000	7220	8
Secular Centre	16	50000	7220	70
Sectoral	16	50000	7220	13
Right	16	50000	7220	251
Left	16	50000	7230	36
Orthodox	16	50000	7230	95
Arab-Israeli	16	50000	7230	0
Micro	16	50000	7230	3
Secular Centre	16	50000	7230	20
Sectoral	16	50000	7230	7
Right	16	50000	7230	159
Left	16	50000	7240	86
Orthodox	16	50000	7240	55
Arab-Israeli	16	50000	7240	0
Micro	16	50000	7240	8
Secular Centre	16	50000	7240	108
Sectoral	16	50000	7240	16
Right	16	50000	7240	240
Left	16	50000	7250	62
Orthodox	16	50000	7250	60
Arab-Israeli	16	50000	7250	1
Micro	16	50000	7250	4
Secular Centre	16	50000	7250	50
Sectoral	16	50000	7250	11
Right	16	50000	7250	146
Left	16	50000	7260	26
Orthodox	16	50000	7260	83
Arab-Israeli	16	50000	7260	0
Micro	16	50000	7260	0
Secular Centre	16	50000	7260	17
Sectoral	16	50000	7260	6
Right	16	50000	7260	187
Left	16	50000	7270	73
Orthodox	16	50000	7270	73
Arab-Israeli	16	50000	7270	1
Micro	16	50000	7270	3
Secular Centre	16	50000	7270	79
Sectoral	16	50000	7270	23
Right	16	50000	7270	241
Left	16	50000	7280	54
Orthodox	16	50000	7280	47
Arab-Israeli	16	50000	7280	1
Micro	16	50000	7280	4
Secular Centre	16	50000	7280	78
Sectoral	16	50000	7280	9
Right	16	50000	7280	171
Left	16	50000	7290	81
Orthodox	16	50000	7290	64
Arab-Israeli	16	50000	7290	2
Micro	16	50000	7290	7
Secular Centre	16	50000	7290	58
Sectoral	16	50000	7290	7
Right	16	50000	7290	163
Left	16	50000	7300	23
Orthodox	16	50000	7300	188
Arab-Israeli	16	50000	7300	1
Micro	16	50000	7300	4
Secular Centre	16	50000	7300	5
Sectoral	16	50000	7300	3
Right	16	50000	7300	157
Left	16	50000	7310	27
Orthodox	16	50000	7310	70
Arab-Israeli	16	50000	7310	2
Micro	16	50000	7310	2
Secular Centre	16	50000	7310	13
Sectoral	16	50000	7310	4
Right	16	50000	7310	172
Left	16	50000	7320	57
Orthodox	16	50000	7320	77
Arab-Israeli	16	50000	7320	1
Micro	16	50000	7320	2
Secular Centre	16	50000	7320	45
Sectoral	16	50000	7320	6
Right	16	50000	7320	237
Left	16	50000	7330	37
Orthodox	16	50000	7330	83
Arab-Israeli	16	50000	7330	0
Micro	16	50000	7330	9
Secular Centre	16	50000	7330	35
Sectoral	16	50000	7330	12
Right	16	50000	7330	211
Left	16	50000	7340	31
Orthodox	16	50000	7340	63
Arab-Israeli	16	50000	7340	0
Micro	16	50000	7340	1
Secular Centre	16	50000	7340	46
Sectoral	16	50000	7340	10
Right	16	50000	7340	141
Left	16	50000	7350	24
Orthodox	16	50000	7350	167
Arab-Israeli	16	50000	7350	1
Micro	16	50000	7350	4
Secular Centre	16	50000	7350	8
Sectoral	16	50000	7350	6
Right	16	50000	7350	191
Left	16	50000	7360	37
Orthodox	16	50000	7360	142
Arab-Israeli	16	50000	7360	0
Micro	16	50000	7360	3
Secular Centre	16	50000	7360	31
Sectoral	16	50000	7360	12
Right	16	50000	7360	248
Left	16	50000	7370	65
Orthodox	16	50000	7370	152
Arab-Israeli	16	50000	7370	0
Micro	16	50000	7370	9
Secular Centre	16	50000	7370	24
Sectoral	16	50000	7370	4
Right	16	50000	7370	242
Left	16	50000	7380	60
Orthodox	16	50000	7380	55
Arab-Israeli	16	50000	7380	1
Micro	16	50000	7380	5
Secular Centre	16	50000	7380	41
Sectoral	16	50000	7380	10
Right	16	50000	7380	148
Left	16	50000	7390	24
Orthodox	16	50000	7390	131
Arab-Israeli	16	50000	7390	1
Micro	16	50000	7390	4
Secular Centre	16	50000	7390	12
Sectoral	16	50000	7390	4
Right	16	50000	7390	178
Left	16	50000	7400	34
Orthodox	16	50000	7400	93
Arab-Israeli	16	50000	7400	0
Micro	16	50000	7400	9
Secular Centre	16	50000	7400	21
Sectoral	16	50000	7400	11
Right	16	50000	7400	215
Left	16	50000	7410	45
Orthodox	16	50000	7410	169
Arab-Israeli	16	50000	7410	0
Micro	16	50000	7410	8
Secular Centre	16	50000	7410	12
Sectoral	16	50000	7410	4
Right	16	50000	7410	246
Left	16	50000	7420	25
Orthodox	16	50000	7420	127
Arab-Israeli	16	50000	7420	1
Micro	16	50000	7420	7
Secular Centre	16	50000	7420	12
Sectoral	16	50000	7420	7
Right	16	50000	7420	158
Left	16	50000	7430	74
Orthodox	16	50000	7430	59
Arab-Israeli	16	50000	7430	2
Micro	16	50000	7430	7
Secular Centre	16	50000	7430	95
Sectoral	16	50000	7430	20
Right	16	50000	7430	201
Left	16	50000	7440	25
Orthodox	16	50000	7440	97
Arab-Israeli	16	50000	7440	0
Micro	16	50000	7440	3
Secular Centre	16	50000	7440	11
Sectoral	16	50000	7440	6
Right	16	50000	7440	182
Left	16	50000	7450	20
Orthodox	16	50000	7450	110
Arab-Israeli	16	50000	7450	0
Micro	16	50000	7450	4
Secular Centre	16	50000	7450	6
Sectoral	16	50000	7450	6
Right	16	50000	7450	180
Left	16	50000	7460	22
Orthodox	16	50000	7460	102
Arab-Israeli	16	50000	7460	0
Micro	16	50000	7460	1
Secular Centre	16	50000	7460	36
Sectoral	16	50000	7460	12
Right	16	50000	7460	137
Left	16	50000	7470	56
Orthodox	16	50000	7470	87
Arab-Israeli	16	50000	7470	1
Micro	16	50000	7470	13
Secular Centre	16	50000	7470	64
Sectoral	16	50000	7470	10
Right	16	50000	7470	246
Left	16	50000	7480	26
Orthodox	16	50000	7480	129
Arab-Israeli	16	50000	7480	0
Micro	16	50000	7480	3
Secular Centre	16	50000	7480	12
Sectoral	16	50000	7480	9
Right	16	50000	7480	197
Left	16	50000	7490	21
Orthodox	16	50000	7490	74
Arab-Israeli	16	50000	7490	2
Micro	16	50000	7490	6
Secular Centre	16	50000	7490	13
Sectoral	16	50000	7490	6
Right	16	50000	7490	127
Left	16	50000	7500	74
Orthodox	16	50000	7500	78
Arab-Israeli	16	50000	7500	3
Micro	16	50000	7500	5
Secular Centre	16	50000	7500	58
Sectoral	16	50000	7500	19
Right	16	50000	7500	200
Left	16	50000	7510	95
Orthodox	16	50000	7510	66
Arab-Israeli	16	50000	7510	1
Micro	16	50000	7510	7
Secular Centre	16	50000	7510	51
Sectoral	16	50000	7510	15
Right	16	50000	7510	225
Left	16	50000	7520	25
Orthodox	16	50000	7520	87
Arab-Israeli	16	50000	7520	3
Micro	16	50000	7520	4
Secular Centre	16	50000	7520	25
Sectoral	16	50000	7520	10
Right	16	50000	7520	184
Left	16	50000	7530	42
Orthodox	16	50000	7530	94
Arab-Israeli	16	50000	7530	0
Micro	16	50000	7530	4
Secular Centre	16	50000	7530	20
Sectoral	16	50000	7530	8
Right	16	50000	7530	209
Left	16	50000	7550	36
Orthodox	16	50000	7550	104
Arab-Israeli	16	50000	7550	0
Micro	16	50000	7550	5
Secular Centre	16	50000	7550	15
Sectoral	16	50000	7550	8
Right	16	50000	7550	179
Left	16	50000	7560	15
Orthodox	16	50000	7560	75
Arab-Israeli	16	50000	7560	0
Micro	16	50000	7560	3
Secular Centre	16	50000	7560	12
Sectoral	16	50000	7560	9
Right	16	50000	7560	117
Left	16	50000	7570	35
Orthodox	16	50000	7570	60
Arab-Israeli	16	50000	7570	2
Micro	16	50000	7570	4
Secular Centre	16	50000	7570	12
Sectoral	16	50000	7570	8
Right	16	50000	7570	142
Left	16	50000	7600	46
Orthodox	16	50000	7600	218
Arab-Israeli	16	50000	7600	2
Micro	16	50000	7600	7
Secular Centre	16	50000	7600	28
Sectoral	16	50000	7600	7
Right	16	50000	7600	268
Left	16	50000	7650	62
Orthodox	16	50000	7650	38
Arab-Israeli	16	50000	7650	2
Micro	16	50000	7650	2
Secular Centre	16	50000	7650	47
Sectoral	16	50000	7650	16
Right	16	50000	7650	158
Left	16	50000	7720	34
Orthodox	16	50000	7720	114
Arab-Israeli	16	50000	7720	1
Micro	16	50000	7720	2
Secular Centre	16	50000	7720	17
Sectoral	16	50000	7720	10
Right	16	50000	7720	160
Left	16	50000	7730	27
Orthodox	16	50000	7730	150
Arab-Israeli	16	50000	7730	1
Micro	16	50000	7730	2
Secular Centre	16	50000	7730	22
Sectoral	16	50000	7730	2
Right	16	50000	7730	177
Left	16	50000	7740	34
Orthodox	16	50000	7740	138
Arab-Israeli	16	50000	7740	0
Micro	16	50000	7740	4
Secular Centre	16	50000	7740	22
Sectoral	16	50000	7740	2
Right	16	50000	7740	216
Left	16	50000	7750	19
Orthodox	16	50000	7750	178
Arab-Israeli	16	50000	7750	0
Micro	16	50000	7750	2
Secular Centre	16	50000	7750	17
Sectoral	16	50000	7750	2
Right	16	50000	7750	156
Left	16	50000	7760	24
Orthodox	16	50000	7760	101
Arab-Israeli	16	50000	7760	0
Micro	16	50000	7760	2
Secular Centre	16	50000	7760	8
Sectoral	16	50000	7760	2
Right	16	50000	7760	161
Left	16	50000	7770	20
Orthodox	16	50000	7770	157
Arab-Israeli	16	50000	7770	0
Micro	16	50000	7770	3
Secular Centre	16	50000	7770	11
Sectoral	16	50000	7770	1
Right	16	50000	7770	155
Left	16	50000	7780	33
Orthodox	16	50000	7780	130
Arab-Israeli	16	50000	7780	0
Micro	16	50000	7780	3
Secular Centre	16	50000	7780	11
Sectoral	16	50000	7780	2
Right	16	50000	7780	199
Left	16	50000	7800	38
Orthodox	16	50000	7800	133
Arab-Israeli	16	50000	7800	0
Micro	16	50000	7800	0
Secular Centre	16	50000	7800	12
Sectoral	16	50000	7800	2
Right	16	50000	7800	179
Left	16	50000	7810	49
Orthodox	16	50000	7810	138
Arab-Israeli	16	50000	7810	1
Micro	16	50000	7810	2
Secular Centre	16	50000	7810	25
Sectoral	16	50000	7810	3
Right	16	50000	7810	202
Left	16	50000	7820	53
Orthodox	16	50000	7820	173
Arab-Israeli	16	50000	7820	1
Micro	16	50000	7820	11
Secular Centre	16	50000	7820	21
Sectoral	16	50000	7820	3
Right	16	50000	7820	178
Left	16	50000	7830	30
Orthodox	16	50000	7830	159
Arab-Israeli	16	50000	7830	1
Micro	16	50000	7830	5
Secular Centre	16	50000	7830	18
Sectoral	16	50000	7830	5
Right	16	50000	7830	228
Left	16	50000	7840	13
Orthodox	16	50000	7840	184
Arab-Israeli	16	50000	7840	2
Micro	16	50000	7840	4
Secular Centre	16	50000	7840	15
Sectoral	16	50000	7840	2
Right	16	50000	7840	107
Left	16	50000	7850	41
Orthodox	16	50000	7850	127
Arab-Israeli	16	50000	7850	1
Micro	16	50000	7850	4
Secular Centre	16	50000	7850	18
Sectoral	16	50000	7850	4
Right	16	50000	7850	184
Left	16	50000	7860	29
Orthodox	16	50000	7860	154
Arab-Israeli	16	50000	7860	0
Micro	16	50000	7860	5
Secular Centre	16	50000	7860	10
Sectoral	16	50000	7860	2
Right	16	50000	7860	136
Left	16	50000	7870	34
Orthodox	16	50000	7870	146
Arab-Israeli	16	50000	7870	1
Micro	16	50000	7870	4
Secular Centre	16	50000	7870	8
Sectoral	16	50000	7870	1
Right	16	50000	7870	163
Left	16	50000	7880	21
Orthodox	16	50000	7880	131
Arab-Israeli	16	50000	7880	1
Micro	16	50000	7880	7
Secular Centre	16	50000	7880	9
Sectoral	16	50000	7880	4
Right	16	50000	7880	133
Left	16	50000	7900	50
Orthodox	16	50000	7900	88
Arab-Israeli	16	50000	7900	0
Micro	16	50000	7900	3
Secular Centre	16	50000	7900	18
Sectoral	16	50000	7900	8
Right	16	50000	7900	117
Left	16	50000	7920	27
Orthodox	16	50000	7920	162
Arab-Israeli	16	50000	7920	1
Micro	16	50000	7920	2
Secular Centre	16	50000	7920	33
Sectoral	16	50000	7920	4
Right	16	50000	7920	145
Left	16	50000	7930	48
Orthodox	16	50000	7930	113
Arab-Israeli	16	50000	7930	0
Micro	16	50000	7930	7
Secular Centre	16	50000	7930	27
Sectoral	16	50000	7930	6
Right	16	50000	7930	219
Left	16	50000	7950	20
Orthodox	16	50000	7950	60
Arab-Israeli	16	50000	7950	3
Micro	16	50000	7950	3
Secular Centre	16	50000	7950	21
Sectoral	16	50000	7950	7
Right	16	50000	7950	130
Left	16	50000	7970	34
Orthodox	16	50000	7970	71
Arab-Israeli	16	50000	7970	1
Micro	16	50000	7970	1
Secular Centre	16	50000	7970	10
Sectoral	16	50000	7970	2
Right	16	50000	7970	94
Left	16	50000	8000	37
Orthodox	16	50000	8000	68
Arab-Israeli	16	50000	8000	2
Micro	16	50000	8000	5
Secular Centre	16	50000	8000	7
Sectoral	16	50000	8000	11
Right	16	50000	8000	108
Left	16	50000	8210	92
Orthodox	16	50000	8210	28
Arab-Israeli	16	50000	8210	15
Micro	16	50000	8210	8
Secular Centre	16	50000	8210	23
Sectoral	16	50000	8210	23
Right	16	50000	8210	114
Left	16	50000	8250	76
Orthodox	16	50000	8250	34
Arab-Israeli	16	50000	8250	31
Micro	16	50000	8250	11
Secular Centre	16	50000	8250	28
Sectoral	16	50000	8250	10
Right	16	50000	8250	126
Left	16	50000	8270	24
Orthodox	16	50000	8270	16
Arab-Israeli	16	50000	8270	3
Micro	16	50000	8270	3
Secular Centre	16	50000	8270	18
Sectoral	16	50000	8270	4
Right	16	50000	8270	65
Left	16	50000	8350	46
Orthodox	16	50000	8350	179
Arab-Israeli	16	50000	8350	2
Micro	16	50000	8350	2
Secular Centre	16	50000	8350	21
Sectoral	16	50000	8350	2
Right	16	50000	8350	246
Left	16	50000	8360	49
Orthodox	16	50000	8360	20
Arab-Israeli	16	50000	8360	53
Micro	16	50000	8360	3
Secular Centre	16	50000	8360	16
Sectoral	16	50000	8360	3
Right	16	50000	8360	52
Left	16	50000	8370	59
Orthodox	16	50000	8370	28
Arab-Israeli	16	50000	8370	30
Micro	16	50000	8370	1
Secular Centre	16	50000	8370	24
Sectoral	16	50000	8370	12
Right	16	50000	8370	125
Left	16	50000	8380	71
Orthodox	16	50000	8380	20
Arab-Israeli	16	50000	8380	66
Micro	16	50000	8380	8
Secular Centre	16	50000	8380	11
Sectoral	16	50000	8380	1
Right	16	50000	8380	79
Left	16	50000	8390	26
Orthodox	16	50000	8390	157
Arab-Israeli	16	50000	8390	0
Micro	16	50000	8390	3
Secular Centre	16	50000	8390	21
Sectoral	16	50000	8390	3
Right	16	50000	8390	184
Left	16	50000	8400	26
Orthodox	16	50000	8400	136
Arab-Israeli	16	50000	8400	1
Micro	16	50000	8400	6
Secular Centre	16	50000	8400	14
Sectoral	16	50000	8400	5
Right	16	50000	8400	148
Left	16	50000	8410	41
Orthodox	16	50000	8410	138
Arab-Israeli	16	50000	8410	2
Micro	16	50000	8410	1
Secular Centre	16	50000	8410	20
Sectoral	16	50000	8410	5
Right	16	50000	8410	186
Left	16	50000	8420	45
Orthodox	16	50000	8420	124
Arab-Israeli	16	50000	8420	3
Micro	16	50000	8420	5
Secular Centre	16	50000	8420	29
Sectoral	16	50000	8420	4
Right	16	50000	8420	235
Left	16	50000	8430	21
Orthodox	16	50000	8430	102
Arab-Israeli	16	50000	8430	0
Micro	16	50000	8430	4
Secular Centre	16	50000	8430	19
Sectoral	16	50000	8430	5
Right	16	50000	8430	186
Left	16	50000	8440	32
Orthodox	16	50000	8440	140
Arab-Israeli	16	50000	8440	1
Micro	16	50000	8440	3
Secular Centre	16	50000	8440	12
Sectoral	16	50000	8440	5
Right	16	50000	8440	189
Left	16	50000	8450	32
Orthodox	16	50000	8450	132
Arab-Israeli	16	50000	8450	2
Micro	16	50000	8450	3
Secular Centre	16	50000	8450	18
Sectoral	16	50000	8450	2
Right	16	50000	8450	187
Left	16	50000	8460	43
Orthodox	16	50000	8460	153
Arab-Israeli	16	50000	8460	0
Micro	16	50000	8460	4
Secular Centre	16	50000	8460	24
Sectoral	16	50000	8460	8
Right	16	50000	8460	178
Left	16	50000	8470	52
Orthodox	16	50000	8470	27
Arab-Israeli	16	50000	8470	60
Micro	16	50000	8470	3
Secular Centre	16	50000	8470	5
Sectoral	16	50000	8470	5
Right	16	50000	8470	101
Left	16	50000	8480	106
Orthodox	16	50000	8480	39
Arab-Israeli	16	50000	8480	6
Micro	16	50000	8480	5
Secular Centre	16	50000	8480	51
Sectoral	16	50000	8480	6
Right	16	50000	8480	119
Left	16	50000	8490	74
Orthodox	16	50000	8490	62
Arab-Israeli	16	50000	8490	7
Micro	16	50000	8490	4
Secular Centre	16	50000	8490	48
Sectoral	16	50000	8490	13
Right	16	50000	8490	175
Left	16	50000	8500	30
Orthodox	16	50000	8500	69
Arab-Israeli	16	50000	8500	11
Micro	16	50000	8500	13
Secular Centre	16	50000	8500	33
Sectoral	16	50000	8500	12
Right	16	50000	8500	136
Left	16	50000	8510	33
Orthodox	16	50000	8510	65
Arab-Israeli	16	50000	8510	0
Micro	16	50000	8510	5
Secular Centre	16	50000	8510	35
Sectoral	16	50000	8510	12
Right	16	50000	8510	148
Left	16	50000	8520	68
Orthodox	16	50000	8520	50
Arab-Israeli	16	50000	8520	1
Micro	16	50000	8520	2
Secular Centre	16	50000	8520	37
Sectoral	16	50000	8520	14
Right	16	50000	8520	189
Left	16	50000	8530	53
Orthodox	16	50000	8530	84
Arab-Israeli	16	50000	8530	0
Micro	16	50000	8530	3
Secular Centre	16	50000	8530	48
Sectoral	16	50000	8530	11
Right	16	50000	8530	199
Left	16	50000	8540	95
Orthodox	16	50000	8540	41
Arab-Israeli	16	50000	8540	3
Micro	16	50000	8540	3
Secular Centre	16	50000	8540	37
Sectoral	16	50000	8540	5
Right	16	50000	8540	139
