Bloc	Knesset	Locality	Party	Station	Votes
Micro	14	63000	69	560	3
Orthodox	14	63000	70	560	12
Micro	14	63000	71	560	1
Left	14	63000	52	570	244
Orthodox	14	63000	53	570	29
Orthodox	14	63000	54	570	4
Micro	14	63000	55	570	0
Micro	14	63000	56	570	0
Secular Centre	14	63000	57	570	19
Arab-Israeli	14	63000	58	570	0
Micro	14	63000	59	570	1
Right	14	63000	60	570	7
Micro	14	63000	61	570	0
Sectoral	14	63000	62	570	6
Right	14	63000	63	570	117
Left	14	63000	64	570	44
Micro	14	63000	65	570	0
Arab-Israeli	14	63000	66	570	0
Micro	14	63000	67	570	5
Micro	14	63000	68	570	0
Micro	14	63000	69	570	1
Orthodox	14	63000	70	570	13
Micro	14	63000	71	570	1
Left	14	63000	52	580	237
Orthodox	14	63000	53	580	22
Orthodox	14	63000	54	580	3
Micro	14	63000	55	580	0
Micro	14	63000	56	580	1
Secular Centre	14	63000	57	580	29
Arab-Israeli	14	63000	58	580	2
Micro	14	63000	59	580	1
Right	14	63000	60	580	14
Micro	14	63000	61	580	0
Sectoral	14	63000	62	580	17
Right	14	63000	63	580	130
Left	14	63000	64	580	75
Micro	14	63000	65	580	0
Arab-Israeli	14	63000	66	580	0
Micro	14	63000	67	580	9
Micro	14	63000	68	580	0
Micro	14	63000	69	580	1
Orthodox	14	63000	70	580	16
Micro	14	63000	71	580	1
Left	14	63000	52	660	188
Orthodox	14	63000	53	660	19
Orthodox	14	63000	54	660	1
Micro	14	63000	55	660	0
Micro	14	63000	56	660	0
Secular Centre	14	63000	57	660	21
Arab-Israeli	14	63000	58	660	2
Micro	14	63000	59	660	0
Right	14	63000	60	660	9
Micro	14	63000	61	660	0
Sectoral	14	63000	62	660	15
Right	14	63000	63	660	110
Left	14	63000	64	660	46
Micro	14	63000	65	660	1
Arab-Israeli	14	63000	66	660	0
Micro	14	63000	67	660	2
Micro	14	63000	68	660	0
Micro	14	63000	69	660	4
Orthodox	14	63000	70	660	6
Micro	14	63000	71	660	0
Left	14	63000	52	670	159
Orthodox	14	63000	53	670	20
Orthodox	14	63000	54	670	5
Micro	14	63000	55	670	0
Micro	14	63000	56	670	2
Secular Centre	14	63000	57	670	22
Arab-Israeli	14	63000	58	670	0
Micro	14	63000	59	670	0
Right	14	63000	60	670	2
Micro	14	63000	61	670	0
Sectoral	14	63000	62	670	8
Right	14	63000	63	670	90
Left	14	63000	64	670	50
Micro	14	63000	65	670	0
Arab-Israeli	14	63000	66	670	1
Micro	14	63000	67	670	5
Micro	14	63000	68	670	0
Micro	14	63000	69	670	2
Orthodox	14	63000	70	670	3
Micro	14	63000	71	670	0
Left	14	63000	52	680	163
Orthodox	14	63000	53	680	22
Orthodox	14	63000	54	680	3
Micro	14	63000	55	680	1
Micro	14	63000	56	680	0
Secular Centre	14	63000	57	680	11
Arab-Israeli	14	63000	58	680	0
Micro	14	63000	59	680	0
Right	14	63000	60	680	6
Micro	14	63000	61	680	0
Sectoral	14	63000	62	680	17
Right	14	63000	63	680	94
Left	14	63000	64	680	41
Micro	14	63000	65	680	0
Arab-Israeli	14	63000	66	680	0
Micro	14	63000	67	680	3
Micro	14	63000	68	680	0
Micro	14	63000	69	680	0
Orthodox	14	63000	70	680	9
Micro	14	63000	71	680	2
Left	14	63000	52	700	140
Orthodox	14	63000	53	700	18
Orthodox	14	63000	54	700	2
Micro	14	63000	55	700	0
Micro	14	63000	56	700	1
Secular Centre	14	63000	57	700	13
Arab-Israeli	14	63000	58	700	0
Micro	14	63000	59	700	0
Right	14	63000	60	700	4
Micro	14	63000	61	700	0
Sectoral	14	63000	62	700	21
Right	14	63000	63	700	79
Left	14	63000	64	700	46
Micro	14	63000	65	700	0
Arab-Israeli	14	63000	66	700	0
Micro	14	63000	67	700	3
Micro	14	63000	68	700	0
Micro	14	63000	69	700	2
Orthodox	14	63000	70	700	16
Micro	14	63000	71	700	0
Left	14	63000	52	710	268
Orthodox	14	63000	53	710	21
Orthodox	14	63000	54	710	1
Micro	14	63000	55	710	0
Micro	14	63000	56	710	1
Secular Centre	14	63000	57	710	30
Arab-Israeli	14	63000	58	710	2
Micro	14	63000	59	710	0
Right	14	63000	60	710	10
Micro	14	63000	61	710	0
Sectoral	14	63000	62	710	13
Right	14	63000	63	710	152
Left	14	63000	64	710	71
Micro	14	63000	65	710	0
Arab-Israeli	14	63000	66	710	0
Micro	14	63000	67	710	5
Micro	14	63000	68	710	0
Micro	14	63000	69	710	1
Orthodox	14	63000	70	710	5
Micro	14	63000	71	710	0
Left	14	63000	52	720	206
Orthodox	14	63000	53	720	28
Orthodox	14	63000	54	720	0
Micro	14	63000	55	720	0
Micro	14	63000	56	720	0
Secular Centre	14	63000	57	720	28
Arab-Israeli	14	63000	58	720	0
Micro	14	63000	59	720	0
Right	14	63000	60	720	11
Micro	14	63000	61	720	0
Sectoral	14	63000	62	720	10
Right	14	63000	63	720	107
Left	14	63000	64	720	33
Micro	14	63000	65	720	1
Arab-Israeli	14	63000	66	720	0
Micro	14	63000	67	720	7
Micro	14	63000	68	720	0
Micro	14	63000	69	720	4
Orthodox	14	63000	70	720	15
Micro	14	63000	71	720	1
Left	14	63000	52	730	213
Orthodox	14	63000	53	730	20
Orthodox	14	63000	54	730	5
Micro	14	63000	55	730	0
Micro	14	63000	56	730	0
Secular Centre	14	63000	57	730	36
Arab-Israeli	14	63000	58	730	2
Micro	14	63000	59	730	0
Right	14	63000	60	730	14
Micro	14	63000	61	730	0
Sectoral	14	63000	62	730	6
Right	14	63000	63	730	140
Left	14	63000	64	730	50
Micro	14	63000	65	730	1
Arab-Israeli	14	63000	66	730	1
Micro	14	63000	67	730	2
Micro	14	63000	68	730	0
Micro	14	63000	69	730	0
Orthodox	14	63000	70	730	12
Micro	14	63000	71	730	0
Left	14	63000	52	740	233
Orthodox	14	63000	53	740	28
Orthodox	14	63000	54	740	2
Micro	14	63000	55	740	0
Micro	14	63000	56	740	0
Secular Centre	14	63000	57	740	27
Arab-Israeli	14	63000	58	740	0
Micro	14	63000	59	740	0
Right	14	63000	60	740	3
Micro	14	63000	61	740	0
Sectoral	14	63000	62	740	13
Right	14	63000	63	740	144
Left	14	63000	64	740	68
Micro	14	63000	65	740	0
Arab-Israeli	14	63000	66	740	0
Micro	14	63000	67	740	5
Micro	14	63000	68	740	1
Micro	14	63000	69	740	0
Orthodox	14	63000	70	740	6
Micro	14	63000	71	740	2
Left	14	63000	52	750	266
Orthodox	14	63000	53	750	23
Orthodox	14	63000	54	750	4
Micro	14	63000	55	750	0
Micro	14	63000	56	750	1
Secular Centre	14	63000	57	750	33
Arab-Israeli	14	63000	58	750	0
Micro	14	63000	59	750	1
Right	14	63000	60	750	7
Micro	14	63000	61	750	0
Sectoral	14	63000	62	750	7
Right	14	63000	63	750	156
Left	14	63000	64	750	63
Micro	14	63000	65	750	0
Arab-Israeli	14	63000	66	750	0
Micro	14	63000	67	750	11
Micro	14	63000	68	750	0
Micro	14	63000	69	750	0
Orthodox	14	63000	70	750	9
Micro	14	63000	71	750	0
Left	14	63000	52	820	166
Orthodox	14	63000	53	820	33
Orthodox	14	63000	54	820	1
Micro	14	63000	55	820	0
Micro	14	63000	56	820	2
Secular Centre	14	63000	57	820	15
Arab-Israeli	14	63000	58	820	1
Micro	14	63000	59	820	1
Right	14	63000	60	820	4
Micro	14	63000	61	820	0
Sectoral	14	63000	62	820	17
Right	14	63000	63	820	100
Left	14	63000	64	820	27
Micro	14	63000	65	820	1
Arab-Israeli	14	63000	66	820	0
Micro	14	63000	67	820	10
Micro	14	63000	68	820	0
Micro	14	63000	69	820	3
Orthodox	14	63000	70	820	34
Micro	14	63000	71	820	1
Left	14	63000	52	830	221
Orthodox	14	63000	53	830	37
Orthodox	14	63000	54	830	3
Micro	14	63000	55	830	0
Micro	14	63000	56	830	0
Secular Centre	14	63000	57	830	29
Arab-Israeli	14	63000	58	830	4
Micro	14	63000	59	830	2
Right	14	63000	60	830	18
Micro	14	63000	61	830	1
Sectoral	14	63000	62	830	6
Right	14	63000	63	830	227
Left	14	63000	64	830	44
Micro	14	63000	65	830	0
Arab-Israeli	14	63000	66	830	0
Micro	14	63000	67	830	0
Micro	14	63000	68	830	0
Micro	14	63000	69	830	0
Orthodox	14	63000	70	830	29
Micro	14	63000	71	830	0
Left	14	63000	52	840	402
Orthodox	14	63000	53	840	28
Orthodox	14	63000	54	840	1
Micro	14	63000	55	840	2
Micro	14	63000	56	840	1
Secular Centre	14	63000	57	840	13
Arab-Israeli	14	63000	58	840	3
Micro	14	63000	59	840	1
Right	14	63000	60	840	4
Micro	14	63000	61	840	0
Sectoral	14	63000	62	840	7
Right	14	63000	63	840	73
Left	14	63000	64	840	54
Micro	14	63000	65	840	0
Arab-Israeli	14	63000	66	840	0
Micro	14	63000	67	840	10
Micro	14	63000	68	840	1
Micro	14	63000	69	840	1
Orthodox	14	63000	70	840	13
Micro	14	63000	71	840	1
Left	14	63000	52	850	269
Orthodox	14	63000	53	850	20
Orthodox	14	63000	54	850	3
Micro	14	63000	55	850	0
Micro	14	63000	56	850	0
Secular Centre	14	63000	57	850	22
Arab-Israeli	14	63000	58	850	0
Micro	14	63000	59	850	2
Right	14	63000	60	850	8
Micro	14	63000	61	850	0
Sectoral	14	63000	62	850	0
Right	14	63000	63	850	87
Left	14	63000	64	850	53
Micro	14	63000	65	850	0
Arab-Israeli	14	63000	66	850	0
Micro	14	63000	67	850	2
Micro	14	63000	68	850	0
Micro	14	63000	69	850	0
Orthodox	14	63000	70	850	5
Micro	14	63000	71	850	0
Left	14	63000	52	860	203
Orthodox	14	63000	53	860	22
Orthodox	14	63000	54	860	1
Micro	14	63000	55	860	0
Micro	14	63000	56	860	0
Secular Centre	14	63000	57	860	27
Arab-Israeli	14	63000	58	860	0
Micro	14	63000	59	860	0
Right	14	63000	60	860	7
Micro	14	63000	61	860	0
Sectoral	14	63000	62	860	10
Right	14	63000	63	860	106
Left	14	63000	64	860	48
Micro	14	63000	65	860	0
Arab-Israeli	14	63000	66	860	0
Micro	14	63000	67	860	8
Micro	14	63000	68	860	0
Micro	14	63000	69	860	0
Orthodox	14	63000	70	860	8
Micro	14	63000	71	860	1
Left	14	63000	52	870	149
Orthodox	14	63000	53	870	33
Orthodox	14	63000	54	870	3
Micro	14	63000	55	870	0
Micro	14	63000	56	870	2
Secular Centre	14	63000	57	870	10
Arab-Israeli	14	63000	58	870	3
Micro	14	63000	59	870	0
Right	14	63000	60	870	8
Micro	14	63000	61	870	0
Sectoral	14	63000	62	870	38
Right	14	63000	63	870	133
Left	14	63000	64	870	36
Micro	14	63000	65	870	2
Arab-Israeli	14	63000	66	870	0
Micro	14	63000	67	870	5
Micro	14	63000	68	870	0
Micro	14	63000	69	870	0
Orthodox	14	63000	70	870	29
Micro	14	63000	71	870	1
Left	14	63000	52	880	209
Orthodox	14	63000	53	880	22
Orthodox	14	63000	54	880	3
Micro	14	63000	55	880	0
Micro	14	63000	56	880	0
Secular Centre	14	63000	57	880	15
Arab-Israeli	14	63000	58	880	3
Micro	14	63000	59	880	0
Right	14	63000	60	880	18
Micro	14	63000	61	880	0
Sectoral	14	63000	62	880	18
Right	14	63000	63	880	131
Left	14	63000	64	880	70
Micro	14	63000	65	880	0
Arab-Israeli	14	63000	66	880	0
Micro	14	63000	67	880	2
Micro	14	63000	68	880	0
Micro	14	63000	69	880	2
Orthodox	14	63000	70	880	20
Micro	14	63000	71	880	1
Left	14	63000	52	890	252
Orthodox	14	63000	53	890	33
Orthodox	14	63000	54	890	1
Micro	14	63000	55	890	0
Micro	14	63000	56	890	0
Secular Centre	14	63000	57	890	39
Arab-Israeli	14	63000	58	890	0
Micro	14	63000	59	890	0
Right	14	63000	60	890	3
Micro	14	63000	61	890	0
Sectoral	14	63000	62	890	0
Right	14	63000	63	890	126
Left	14	63000	64	890	64
Micro	14	63000	65	890	1
Arab-Israeli	14	63000	66	890	0
Micro	14	63000	67	890	3
Micro	14	63000	68	890	0
Micro	14	63000	69	890	0
Orthodox	14	63000	70	890	4
Micro	14	63000	71	890	0
Left	14	63000	52	900	169
Orthodox	14	63000	53	900	211
Orthodox	14	63000	54	900	10
Micro	14	63000	55	900	0
Micro	14	63000	56	900	1
Secular Centre	14	63000	57	900	26
Arab-Israeli	14	63000	58	900	0
Micro	14	63000	59	900	0
Right	14	63000	60	900	18
Micro	14	63000	61	900	2
Sectoral	14	63000	62	900	15
Right	14	63000	63	900	121
Left	14	63000	64	900	45
Micro	14	63000	65	900	1
Arab-Israeli	14	63000	66	900	0
Micro	14	63000	67	900	5
Micro	14	63000	68	900	0
Micro	14	63000	69	900	2
Orthodox	14	63000	70	900	12
Micro	14	63000	71	900	0
Left	14	63000	52	910	257
Orthodox	14	63000	53	910	37
Orthodox	14	63000	54	910	0
Micro	14	63000	55	910	0
Micro	14	63000	56	910	0
Secular Centre	14	63000	57	910	35
Arab-Israeli	14	63000	58	910	1
Micro	14	63000	59	910	0
Right	14	63000	60	910	16
Micro	14	63000	61	910	0
Sectoral	14	63000	62	910	6
Right	14	63000	63	910	162
Left	14	63000	64	910	40
Micro	14	63000	65	910	1
Arab-Israeli	14	63000	66	910	0
Micro	14	63000	67	910	11
Micro	14	63000	68	910	0
Micro	14	63000	69	910	0
Orthodox	14	63000	70	910	22
Micro	14	63000	71	910	0
Left	14	63000	52	920	239
Orthodox	14	63000	53	920	27
Orthodox	14	63000	54	920	0
Micro	14	63000	55	920	0
Micro	14	63000	56	920	1
Secular Centre	14	63000	57	920	26
Arab-Israeli	14	63000	58	920	2
Micro	14	63000	59	920	2
Right	14	63000	60	920	3
Micro	14	63000	61	920	0
Sectoral	14	63000	62	920	1
Right	14	63000	63	920	85
Left	14	63000	64	920	46
Micro	14	63000	65	920	0
Arab-Israeli	14	63000	66	920	0
Micro	14	63000	67	920	5
Micro	14	63000	68	920	0
Micro	14	63000	69	920	0
Orthodox	14	63000	70	920	7
Micro	14	63000	71	920	0
Left	14	63000	52	930	247
Orthodox	14	63000	53	930	46
Orthodox	14	63000	54	930	4
Micro	14	63000	55	930	0
Micro	14	63000	56	930	1
Secular Centre	14	63000	57	930	32
Arab-Israeli	14	63000	58	930	0
Micro	14	63000	59	930	0
Right	14	63000	60	930	8
Micro	14	63000	61	930	0
Sectoral	14	63000	62	930	4
Right	14	63000	63	930	107
Left	14	63000	64	930	63
Micro	14	63000	65	930	1
Arab-Israeli	14	63000	66	930	0
Micro	14	63000	67	930	4
Micro	14	63000	68	930	0
Micro	14	63000	69	930	0
Orthodox	14	63000	70	930	7
Micro	14	63000	71	930	0
Left	14	63000	52	960	259
Orthodox	14	63000	53	960	40
Orthodox	14	63000	54	960	19
Micro	14	63000	55	960	0
Micro	14	63000	56	960	0
Secular Centre	14	63000	57	960	35
Arab-Israeli	14	63000	58	960	0
Micro	14	63000	59	960	0
Right	14	63000	60	960	12
Micro	14	63000	61	960	0
Sectoral	14	63000	62	960	2
Right	14	63000	63	960	145
Left	14	63000	64	960	46
Micro	14	63000	65	960	0
Arab-Israeli	14	63000	66	960	0
Micro	14	63000	67	960	9
Micro	14	63000	68	960	0
Micro	14	63000	69	960	1
Orthodox	14	63000	70	960	20
Micro	14	63000	71	960	2
Left	14	64000	52	10	171
Orthodox	14	64000	53	10	27
Orthodox	14	64000	54	10	2
Micro	14	64000	55	10	0
Micro	14	64000	56	10	0
Secular Centre	14	64000	57	10	10
Arab-Israeli	14	64000	58	10	1
Micro	14	64000	59	10	0
Right	14	64000	60	10	19
Micro	14	64000	61	10	0
Sectoral	14	64000	62	10	147
Right	14	64000	63	10	197
Left	14	64000	64	10	24
Micro	14	64000	65	10	0
Arab-Israeli	14	64000	66	10	2
Micro	14	64000	67	10	6
Micro	14	64000	68	10	2
Micro	14	64000	69	10	13
Orthodox	14	64000	70	10	143
Micro	14	64000	71	10	3
Left	14	64000	52	20	58
Orthodox	14	64000	53	20	24
Orthodox	14	64000	54	20	1
Micro	14	64000	55	20	0
Micro	14	64000	56	20	1
Secular Centre	14	64000	57	20	11
Arab-Israeli	14	64000	58	20	0
Micro	14	64000	59	20	1
Right	14	64000	60	20	5
Micro	14	64000	61	20	2
Sectoral	14	64000	62	20	28
Right	14	64000	63	20	118
Left	14	64000	64	20	5
Micro	14	64000	65	20	0
Arab-Israeli	14	64000	66	20	0
Micro	14	64000	67	20	1
Micro	14	64000	68	20	1
Micro	14	64000	69	20	0
Orthodox	14	64000	70	20	96
Micro	14	64000	71	20	2
Left	14	64000	52	30	174
Orthodox	14	64000	53	30	23
Orthodox	14	64000	54	30	8
Micro	14	64000	55	30	0
Micro	14	64000	56	30	0
Secular Centre	14	64000	57	30	13
Arab-Israeli	14	64000	58	30	1
Micro	14	64000	59	30	0
Right	14	64000	60	30	10
Micro	14	64000	61	30	0
Sectoral	14	64000	62	30	6
Right	14	64000	63	30	108
Left	14	64000	64	30	27
Micro	14	64000	65	30	0
Arab-Israeli	14	64000	66	30	0
Micro	14	64000	67	30	1
Micro	14	64000	68	30	0
Micro	14	64000	69	30	0
Orthodox	14	64000	70	30	11
Micro	14	64000	71	30	0
Left	14	64000	52	40	153
Orthodox	14	64000	53	40	53
Orthodox	14	64000	54	40	13
Micro	14	64000	55	40	0
Micro	14	64000	56	40	2
Secular Centre	14	64000	57	40	21
Arab-Israeli	14	64000	58	40	0
Micro	14	64000	59	40	0
Right	14	64000	60	40	9
Micro	14	64000	61	40	0
Sectoral	14	64000	62	40	62
Right	14	64000	63	40	172
Left	14	64000	64	40	25
Micro	14	64000	65	40	2
Arab-Israeli	14	64000	66	40	0
Micro	14	64000	67	40	3
Micro	14	64000	68	40	0
Micro	14	64000	69	40	3
Orthodox	14	64000	70	40	70
Micro	14	64000	71	40	0
Left	14	64000	52	50	108
Orthodox	14	64000	53	50	50
Orthodox	14	64000	54	50	22
Micro	14	64000	55	50	0
Micro	14	64000	56	50	0
Secular Centre	14	64000	57	50	17
Arab-Israeli	14	64000	58	50	1
Micro	14	64000	59	50	1
Right	14	64000	60	50	15
Micro	14	64000	61	50	0
Sectoral	14	64000	62	50	5
Right	14	64000	63	50	218
Left	14	64000	64	50	18
Micro	14	64000	65	50	0
Arab-Israeli	14	64000	66	50	1
Micro	14	64000	67	50	5
Micro	14	64000	68	50	0
Micro	14	64000	69	50	0
Orthodox	14	64000	70	50	123
Micro	14	64000	71	50	0
Left	14	64000	52	60	116
Orthodox	14	64000	53	60	63
Orthodox	14	64000	54	60	29
Micro	14	64000	55	60	0
Micro	14	64000	56	60	2
Secular Centre	14	64000	57	60	18
Arab-Israeli	14	64000	58	60	0
Micro	14	64000	59	60	0
Right	14	64000	60	60	19
Micro	14	64000	61	60	0
Sectoral	14	64000	62	60	40
Right	14	64000	63	60	176
Left	14	64000	64	60	25
Micro	14	64000	65	60	1
Arab-Israeli	14	64000	66	60	0
Micro	14	64000	67	60	2
Micro	14	64000	68	60	0
Micro	14	64000	69	60	6
Orthodox	14	64000	70	60	76
Micro	14	64000	71	60	1
Left	14	64000	52	70	131
Orthodox	14	64000	53	70	32
Orthodox	14	64000	54	70	4
Micro	14	64000	55	70	1
Micro	14	64000	56	70	2
Secular Centre	14	64000	57	70	17
Arab-Israeli	14	64000	58	70	0
Micro	14	64000	59	70	1
Right	14	64000	60	70	15
Micro	14	64000	61	70	1
Sectoral	14	64000	62	70	63
Right	14	64000	63	70	254
Left	14	64000	64	70	15
Micro	14	64000	65	70	0
Arab-Israeli	14	64000	66	70	0
Micro	14	64000	67	70	1
Micro	14	64000	68	70	2
Micro	14	64000	69	70	5
Orthodox	14	64000	70	70	118
Micro	14	64000	71	70	1
Left	14	64000	52	80	81
Orthodox	14	64000	53	80	19
Orthodox	14	64000	54	80	2
Micro	14	64000	55	80	0
Micro	14	64000	56	80	1
Secular Centre	14	64000	57	80	7
Arab-Israeli	14	64000	58	80	0
Micro	14	64000	59	80	1
Right	14	64000	60	80	10
Micro	14	64000	61	80	0
Sectoral	14	64000	62	80	71
Right	14	64000	63	80	120
Left	14	64000	64	80	20
Micro	14	64000	65	80	1
Arab-Israeli	14	64000	66	80	0
Micro	14	64000	67	80	1
Micro	14	64000	68	80	0
Micro	14	64000	69	80	2
Orthodox	14	64000	70	80	89
Micro	14	64000	71	80	0
Left	14	64000	52	90	76
Orthodox	14	64000	53	90	14
Orthodox	14	64000	54	90	4
Micro	14	64000	55	90	0
Micro	14	64000	56	90	3
Secular Centre	14	64000	57	90	4
Arab-Israeli	14	64000	58	90	1
Micro	14	64000	59	90	1
Right	14	64000	60	90	21
Micro	14	64000	61	90	0
Sectoral	14	64000	62	90	49
Right	14	64000	63	90	163
Left	14	64000	64	90	11
Micro	14	64000	65	90	2
Arab-Israeli	14	64000	66	90	1
Micro	14	64000	67	90	2
Micro	14	64000	68	90	0
Micro	14	64000	69	90	3
Orthodox	14	64000	70	90	70
Micro	14	64000	71	90	5
Left	14	64000	52	170	125
Orthodox	14	64000	53	170	163
Orthodox	14	64000	54	170	36
Micro	14	64000	55	170	0
Micro	14	64000	56	170	2
Secular Centre	14	64000	57	170	34
Arab-Israeli	14	64000	58	170	0
Micro	14	64000	59	170	0
Right	14	64000	60	170	8
Micro	14	64000	61	170	0
Sectoral	14	64000	62	170	62
Right	14	64000	63	170	240
Left	14	64000	64	170	32
Micro	14	64000	65	170	1
Arab-Israeli	14	64000	66	170	0
Micro	14	64000	67	170	1
Micro	14	64000	68	170	0
Micro	14	64000	69	170	5
Orthodox	14	64000	70	170	70
Micro	14	64000	71	170	5
Left	14	64000	52	190	108
Orthodox	14	64000	53	190	109
Orthodox	14	64000	54	190	31
Micro	14	64000	55	190	0
Micro	14	64000	56	190	0
Secular Centre	14	64000	57	190	16
Arab-Israeli	14	64000	58	190	1
Micro	14	64000	59	190	1
Right	14	64000	60	190	17
Micro	14	64000	61	190	1
Sectoral	14	64000	62	190	8
Right	14	64000	63	190	217
Left	14	64000	64	190	18
Micro	14	64000	65	190	1
Arab-Israeli	14	64000	66	190	0
Micro	14	64000	67	190	2
Micro	14	64000	68	190	0
Micro	14	64000	69	190	1
Orthodox	14	64000	70	190	113
Micro	14	64000	71	190	1
Left	14	64000	52	200	149
Orthodox	14	64000	53	200	67
Orthodox	14	64000	54	200	20
Micro	14	64000	55	200	0
Micro	14	64000	56	200	0
Secular Centre	14	64000	57	200	13
Arab-Israeli	14	64000	58	200	0
Micro	14	64000	59	200	0
Right	14	64000	60	200	20
Micro	14	64000	61	200	0
Sectoral	14	64000	62	200	4
Right	14	64000	63	200	148
Left	14	64000	64	200	34
Micro	14	64000	65	200	0
Arab-Israeli	14	64000	66	200	0
Micro	14	64000	67	200	2
Micro	14	64000	68	200	0
Micro	14	64000	69	200	1
Orthodox	14	64000	70	200	59
Micro	14	64000	71	200	3
Left	14	64000	52	210	64
Orthodox	14	64000	53	210	154
Orthodox	14	64000	54	210	27
Micro	14	64000	55	210	2
Micro	14	64000	56	210	0
Secular Centre	14	64000	57	210	13
Arab-Israeli	14	64000	58	210	0
Micro	14	64000	59	210	1
Right	14	64000	60	210	22
Micro	14	64000	61	210	0
Sectoral	14	64000	62	210	8
Right	14	64000	63	210	179
Left	14	64000	64	210	13
Micro	14	64000	65	210	2
Arab-Israeli	14	64000	66	210	1
Micro	14	64000	67	210	1
Micro	14	64000	68	210	0
Micro	14	64000	69	210	1
Orthodox	14	64000	70	210	100
Micro	14	64000	71	210	2
Left	14	64000	52	300	320
Orthodox	14	64000	53	300	46
Orthodox	14	64000	54	300	7
Micro	14	64000	55	300	0
Micro	14	64000	56	300	2
Secular Centre	14	64000	57	300	40
Arab-Israeli	14	64000	58	300	0
Micro	14	64000	59	300	1
Right	14	64000	60	300	16
Micro	14	64000	61	300	0
Sectoral	14	64000	62	300	6
Right	14	64000	63	300	217
Left	14	64000	64	300	90
Micro	14	64000	65	300	1
Arab-Israeli	14	64000	66	300	1
Micro	14	64000	67	300	3
Micro	14	64000	68	300	0
Micro	14	64000	69	300	3
Orthodox	14	64000	70	300	47
Micro	14	64000	71	300	1
Left	14	64000	52	310	424
Orthodox	14	64000	53	310	31
Orthodox	14	64000	54	310	3
Micro	14	64000	55	310	0
Micro	14	64000	56	310	2
Secular Centre	14	64000	57	310	29
Arab-Israeli	14	64000	58	310	1
Micro	14	64000	59	310	1
Right	14	64000	60	310	7
Micro	14	64000	61	310	0
Sectoral	14	64000	62	310	4
Right	14	64000	63	310	134
Left	14	64000	64	310	121
Micro	14	64000	65	310	0
Arab-Israeli	14	64000	66	310	1
Micro	14	64000	67	310	2
Micro	14	64000	68	310	0
Micro	14	64000	69	310	0
Orthodox	14	64000	70	310	10
Micro	14	64000	71	310	0
Left	14	64000	52	320	250
Orthodox	14	64000	53	320	20
Orthodox	14	64000	54	320	0
Micro	14	64000	55	320	0
Micro	14	64000	56	320	0
Secular Centre	14	64000	57	320	22
Arab-Israeli	14	64000	58	320	0
Micro	14	64000	59	320	0
Right	14	64000	60	320	6
Micro	14	64000	61	320	0
Sectoral	14	64000	62	320	1
Right	14	64000	63	320	100
Left	14	64000	64	320	71
Micro	14	64000	65	320	0
Arab-Israeli	14	64000	66	320	0
Micro	14	64000	67	320	5
Micro	14	64000	68	320	0
Micro	14	64000	69	320	0
Orthodox	14	64000	70	320	2
Micro	14	64000	71	320	0
Left	14	64000	52	330	131
Orthodox	14	64000	53	330	15
Orthodox	14	64000	54	330	6
Micro	14	64000	55	330	0
Micro	14	64000	56	330	0
Secular Centre	14	64000	57	330	19
Arab-Israeli	14	64000	58	330	2
Micro	14	64000	59	330	0
Right	14	64000	60	330	9
Micro	14	64000	61	330	0
Sectoral	14	64000	62	330	22
Right	14	64000	63	330	97
Left	14	64000	64	330	18
Micro	14	64000	65	330	0
Arab-Israeli	14	64000	66	330	0
Micro	14	64000	67	330	2
Micro	14	64000	68	330	0
Micro	14	64000	69	330	1
Orthodox	14	64000	70	330	14
Micro	14	64000	71	330	0
Left	14	64000	52	340	264
Orthodox	14	64000	53	340	14
Orthodox	14	64000	54	340	0
Micro	14	64000	55	340	0
Micro	14	64000	56	340	0
Secular Centre	14	64000	57	340	22
Arab-Israeli	14	64000	58	340	1
Micro	14	64000	59	340	0
Right	14	64000	60	340	3
Micro	14	64000	61	340	0
Sectoral	14	64000	62	340	0
Right	14	64000	63	340	92
Left	14	64000	64	340	80
Micro	14	64000	65	340	0
Arab-Israeli	14	64000	66	340	0
Micro	14	64000	67	340	1
Micro	14	64000	68	340	0
Micro	14	64000	69	340	0
Orthodox	14	64000	70	340	6
Micro	14	64000	71	340	0
Left	14	64000	52	350	104
Orthodox	14	64000	53	350	41
Orthodox	14	64000	54	350	3
Micro	14	64000	55	350	0
Micro	14	64000	56	350	3
Secular Centre	14	64000	57	350	11
Arab-Israeli	14	64000	58	350	1
Micro	14	64000	59	350	0
Right	14	64000	60	350	12
Micro	14	64000	61	350	1
Sectoral	14	64000	62	350	42
Right	14	64000	63	350	196
Left	14	64000	64	350	16
Micro	14	64000	65	350	0
Arab-Israeli	14	64000	66	350	1
Micro	14	64000	67	350	3
Micro	14	64000	68	350	1
Micro	14	64000	69	350	5
Orthodox	14	64000	70	350	79
Micro	14	64000	71	350	1
Left	14	64000	52	360	112
Orthodox	14	64000	53	360	48
Orthodox	14	64000	54	360	3
Micro	14	64000	55	360	0
Micro	14	64000	56	360	0
Secular Centre	14	64000	57	360	16
Arab-Israeli	14	64000	58	360	1
Micro	14	64000	59	360	0
Right	14	64000	60	360	24
Micro	14	64000	61	360	0
Sectoral	14	64000	62	360	1
Right	14	64000	63	360	175
Left	14	64000	64	360	36
Micro	14	64000	65	360	0
Arab-Israeli	14	64000	66	360	1
Micro	14	64000	67	360	1
Micro	14	64000	68	360	0
Micro	14	64000	69	360	1
