Bloc	Knesset	Locality	Station	Votes
Micro	18	50000	2370	15
Right	18	50000	2370	88
Orthodox	18	50000	2370	7
Arab-Israeli	18	50000	2370	6
Secular Centre	18	50000	2370	111
Left	18	50000	2380	107
Micro	18	50000	2380	11
Right	18	50000	2380	72
Orthodox	18	50000	2380	6
Arab-Israeli	18	50000	2380	5
Secular Centre	18	50000	2380	144
Left	18	50000	2390	139
Micro	18	50000	2390	12
Right	18	50000	2390	84
Orthodox	18	50000	2390	8
Arab-Israeli	18	50000	2390	8
Secular Centre	18	50000	2390	186
Left	18	50000	2400	135
Micro	18	50000	2400	20
Right	18	50000	2400	84
Orthodox	18	50000	2400	5
Arab-Israeli	18	50000	2400	10
Secular Centre	18	50000	2400	161
Left	18	50000	2410	151
Micro	18	50000	2410	17
Right	18	50000	2410	97
Orthodox	18	50000	2410	15
Arab-Israeli	18	50000	2410	16
Secular Centre	18	50000	2410	168
Left	18	50000	2420	176
Micro	18	50000	2420	14
Right	18	50000	2420	77
Orthodox	18	50000	2420	6
Arab-Israeli	18	50000	2420	11
Secular Centre	18	50000	2420	156
Left	18	50000	2430	128
Micro	18	50000	2430	14
Right	18	50000	2430	65
Orthodox	18	50000	2430	2
Arab-Israeli	18	50000	2430	21
Secular Centre	18	50000	2430	120
Left	18	50000	2440	121
Micro	18	50000	2440	11
Right	18	50000	2440	67
Orthodox	18	50000	2440	0
Arab-Israeli	18	50000	2440	3
Secular Centre	18	50000	2440	113
Left	18	50000	2460	131
Micro	18	50000	2460	20
Right	18	50000	2460	65
Orthodox	18	50000	2460	12
Arab-Israeli	18	50000	2460	13
Secular Centre	18	50000	2460	141
Left	18	50000	2470	152
Micro	18	50000	2470	14
Right	18	50000	2470	99
Orthodox	18	50000	2470	9
Arab-Israeli	18	50000	2470	15
Secular Centre	18	50000	2470	141
Left	18	50000	2480	124
Micro	18	50000	2480	9
Right	18	50000	2480	143
Orthodox	18	50000	2480	11
Arab-Israeli	18	50000	2480	12
Secular Centre	18	50000	2480	173
Left	18	50000	2490	133
Micro	18	50000	2490	28
Right	18	50000	2490	93
Orthodox	18	50000	2490	8
Arab-Israeli	18	50000	2490	4
Secular Centre	18	50000	2490	152
Left	18	50000	2500	141
Micro	18	50000	2500	15
Right	18	50000	2500	85
Orthodox	18	50000	2500	3
Arab-Israeli	18	50000	2500	5
Secular Centre	18	50000	2500	159
Left	18	50000	2510	93
Micro	18	50000	2510	15
Right	18	50000	2510	58
Orthodox	18	50000	2510	0
Arab-Israeli	18	50000	2510	15
Secular Centre	18	50000	2510	127
Left	18	50000	2520	150
Micro	18	50000	2520	16
Right	18	50000	2520	106
Orthodox	18	50000	2520	5
Arab-Israeli	18	50000	2520	18
Secular Centre	18	50000	2520	154
Left	18	50000	2530	126
Micro	18	50000	2530	18
Right	18	50000	2530	75
Orthodox	18	50000	2530	12
Arab-Israeli	18	50000	2530	6
Secular Centre	18	50000	2530	130
Left	18	50000	2540	106
Micro	18	50000	2540	15
Right	18	50000	2540	87
Orthodox	18	50000	2540	10
Arab-Israeli	18	50000	2540	7
Secular Centre	18	50000	2540	138
Left	18	50000	2550	127
Micro	18	50000	2550	15
Right	18	50000	2550	117
Orthodox	18	50000	2550	6
Arab-Israeli	18	50000	2550	13
Secular Centre	18	50000	2550	174
Left	18	50000	2560	160
Micro	18	50000	2560	18
Right	18	50000	2560	100
Orthodox	18	50000	2560	10
Arab-Israeli	18	50000	2560	7
Secular Centre	18	50000	2560	164
Left	18	50000	2570	120
Micro	18	50000	2570	17
Right	18	50000	2570	70
Orthodox	18	50000	2570	11
Arab-Israeli	18	50000	2570	10
Secular Centre	18	50000	2570	149
Left	18	50000	2770	92
Micro	18	50000	2770	7
Right	18	50000	2770	79
Orthodox	18	50000	2770	4
Arab-Israeli	18	50000	2770	7
Secular Centre	18	50000	2770	102
Left	18	50000	2790	125
Micro	18	50000	2790	22
Right	18	50000	2790	87
Orthodox	18	50000	2790	2
Arab-Israeli	18	50000	2790	15
Secular Centre	18	50000	2790	146
Left	18	50000	2800	142
Micro	18	50000	2800	27
Right	18	50000	2800	80
Orthodox	18	50000	2800	11
Arab-Israeli	18	50000	2800	15
Secular Centre	18	50000	2800	179
Left	18	50000	2810	124
Micro	18	50000	2810	12
Right	18	50000	2810	85
Orthodox	18	50000	2810	2
Arab-Israeli	18	50000	2810	17
Secular Centre	18	50000	2810	138
Left	18	50000	2820	77
Micro	18	50000	2820	15
Right	18	50000	2820	59
Orthodox	18	50000	2820	7
Arab-Israeli	18	50000	2820	6
Secular Centre	18	50000	2820	119
Left	18	50000	2830	121
Micro	18	50000	2830	18
Right	18	50000	2830	75
Orthodox	18	50000	2830	5
Arab-Israeli	18	50000	2830	12
Secular Centre	18	50000	2830	168
Left	18	50000	2840	99
Micro	18	50000	2840	12
Right	18	50000	2840	73
Orthodox	18	50000	2840	4
Arab-Israeli	18	50000	2840	9
Secular Centre	18	50000	2840	147
Left	18	50000	2850	140
Micro	18	50000	2850	16
Right	18	50000	2850	65
Orthodox	18	50000	2850	3
Arab-Israeli	18	50000	2850	15
Secular Centre	18	50000	2850	177
Left	18	50000	2860	114
Micro	18	50000	2860	17
Right	18	50000	2860	71
Orthodox	18	50000	2860	2
Arab-Israeli	18	50000	2860	12
Secular Centre	18	50000	2860	155
Left	18	50000	2870	121
Micro	18	50000	2870	20
Right	18	50000	2870	73
Orthodox	18	50000	2870	6
Arab-Israeli	18	50000	2870	7
Secular Centre	18	50000	2870	175
Left	18	50000	2880	77
Micro	18	50000	2880	19
Right	18	50000	2880	76
Orthodox	18	50000	2880	3
Arab-Israeli	18	50000	2880	13
Secular Centre	18	50000	2880	104
Left	18	50000	2890	147
Micro	18	50000	2890	17
Right	18	50000	2890	83
Orthodox	18	50000	2890	0
Arab-Israeli	18	50000	2890	5
Secular Centre	18	50000	2890	166
Left	18	50000	2900	81
Micro	18	50000	2900	13
Right	18	50000	2900	125
Orthodox	18	50000	2900	5
Arab-Israeli	18	50000	2900	3
Secular Centre	18	50000	2900	113
Left	18	50000	2910	125
Micro	18	50000	2910	13
Right	18	50000	2910	86
Orthodox	18	50000	2910	4
Arab-Israeli	18	50000	2910	13
Secular Centre	18	50000	2910	165
Left	18	50000	2920	85
Micro	18	50000	2920	14
Right	18	50000	2920	94
Orthodox	18	50000	2920	3
Arab-Israeli	18	50000	2920	6
Secular Centre	18	50000	2920	130
Left	18	50000	2930	131
Micro	18	50000	2930	15
Right	18	50000	2930	73
Orthodox	18	50000	2930	4
Arab-Israeli	18	50000	2930	18
Secular Centre	18	50000	2930	147
Left	18	50000	2940	117
Micro	18	50000	2940	13
Right	18	50000	2940	95
Orthodox	18	50000	2940	5
Arab-Israeli	18	50000	2940	13
Secular Centre	18	50000	2940	157
Left	18	50000	2950	119
Micro	18	50000	2950	21
Right	18	50000	2950	90
Orthodox	18	50000	2950	3
Arab-Israeli	18	50000	2950	4
Secular Centre	18	50000	2950	191
Left	18	50000	2960	43
Micro	18	50000	2960	14
Right	18	50000	2960	67
Orthodox	18	50000	2960	6
Arab-Israeli	18	50000	2960	1
Secular Centre	18	50000	2960	80
Left	18	50000	2970	140
Micro	18	50000	2970	17
Right	18	50000	2970	92
Orthodox	18	50000	2970	6
Arab-Israeli	18	50000	2970	12
Secular Centre	18	50000	2970	149
Left	18	50000	2980	102
Micro	18	50000	2980	12
Right	18	50000	2980	106
Orthodox	18	50000	2980	9
Arab-Israeli	18	50000	2980	11
Secular Centre	18	50000	2980	151
Left	18	50000	2990	67
Micro	18	50000	2990	19
Right	18	50000	2990	69
Orthodox	18	50000	2990	2
Arab-Israeli	18	50000	2990	11
Secular Centre	18	50000	2990	97
Left	18	50000	3000	70
Micro	18	50000	3000	18
Right	18	50000	3000	42
Orthodox	18	50000	3000	4
Arab-Israeli	18	50000	3000	10
Secular Centre	18	50000	3000	135
Left	18	50000	3010	100
Micro	18	50000	3010	14
Right	18	50000	3010	67
Orthodox	18	50000	3010	2
Arab-Israeli	18	50000	3010	10
Secular Centre	18	50000	3010	132
Left	18	50000	3020	99
Micro	18	50000	3020	13
Right	18	50000	3020	61
Orthodox	18	50000	3020	5
Arab-Israeli	18	50000	3020	12
Secular Centre	18	50000	3020	146
Left	18	50000	3030	113
Micro	18	50000	3030	21
Right	18	50000	3030	77
Orthodox	18	50000	3030	3
Arab-Israeli	18	50000	3030	15
Secular Centre	18	50000	3030	168
Left	18	50000	3040	98
Micro	18	50000	3040	7
Right	18	50000	3040	89
Orthodox	18	50000	3040	1
Arab-Israeli	18	50000	3040	5
Secular Centre	18	50000	3040	123
Left	18	50000	3100	131
Micro	18	50000	3100	10
Right	18	50000	3100	133
Orthodox	18	50000	3100	3
Arab-Israeli	18	50000	3100	2
Secular Centre	18	50000	3100	226
Left	18	50000	3230	39
Micro	18	50000	3230	2
Right	18	50000	3230	26
Orthodox	18	50000	3230	0
Arab-Israeli	18	50000	3230	3
Secular Centre	18	50000	3230	57
Left	18	50000	3240	86
Micro	18	50000	3240	15
Right	18	50000	3240	73
Orthodox	18	50000	3240	6
Arab-Israeli	18	50000	3240	8
Secular Centre	18	50000	3240	108
Left	18	50000	3250	119
Micro	18	50000	3250	12
Right	18	50000	3250	58
Orthodox	18	50000	3250	7
Arab-Israeli	18	50000	3250	9
Secular Centre	18	50000	3250	116
Left	18	50000	3260	86
Micro	18	50000	3260	14
Right	18	50000	3260	77
Orthodox	18	50000	3260	7
Arab-Israeli	18	50000	3260	9
Secular Centre	18	50000	3260	128
Left	18	50000	3270	81
Micro	18	50000	3270	14
Right	18	50000	3270	53
Orthodox	18	50000	3270	3
Arab-Israeli	18	50000	3270	16
Secular Centre	18	50000	3270	148
Left	18	50000	3280	92
Micro	18	50000	3280	16
Right	18	50000	3280	84
Orthodox	18	50000	3280	5
Arab-Israeli	18	50000	3280	5
Secular Centre	18	50000	3280	135
Left	18	50000	3290	66
Micro	18	50000	3290	26
Right	18	50000	3290	78
Orthodox	18	50000	3290	1
Arab-Israeli	18	50000	3290	5
Secular Centre	18	50000	3290	128
Left	18	50000	3300	111
Micro	18	50000	3300	14
Right	18	50000	3300	90
Orthodox	18	50000	3300	4
Arab-Israeli	18	50000	3300	12
Secular Centre	18	50000	3300	145
Left	18	50000	3310	48
Micro	18	50000	3310	14
Right	18	50000	3310	61
Orthodox	18	50000	3310	4
Arab-Israeli	18	50000	3310	6
Secular Centre	18	50000	3310	89
Left	18	50000	3330	52
Micro	18	50000	3330	11
Right	18	50000	3330	113
Orthodox	18	50000	3330	8
Arab-Israeli	18	50000	3330	6
Secular Centre	18	50000	3330	112
Left	18	50000	3340	90
Micro	18	50000	3340	18
Right	18	50000	3340	51
Orthodox	18	50000	3340	2
Arab-Israeli	18	50000	3340	9
Secular Centre	18	50000	3340	109
Left	18	50000	3350	133
Micro	18	50000	3350	17
Right	18	50000	3350	78
Orthodox	18	50000	3350	5
Arab-Israeli	18	50000	3350	13
Secular Centre	18	50000	3350	140
Left	18	50000	3360	79
Micro	18	50000	3360	21
Right	18	50000	3360	60
Orthodox	18	50000	3360	1
Arab-Israeli	18	50000	3360	9
Secular Centre	18	50000	3360	126
Left	18	50000	3370	69
Micro	18	50000	3370	10
Right	18	50000	3370	63
Orthodox	18	50000	3370	6
Arab-Israeli	18	50000	3370	9
Secular Centre	18	50000	3370	94
Left	18	50000	3380	98
Micro	18	50000	3380	23
Right	18	50000	3380	72
Orthodox	18	50000	3380	1
Arab-Israeli	18	50000	3380	11
Secular Centre	18	50000	3380	135
Left	18	50000	3390	102
Micro	18	50000	3390	16
Right	18	50000	3390	63
Orthodox	18	50000	3390	3
Arab-Israeli	18	50000	3390	14
Secular Centre	18	50000	3390	113
Left	18	50000	3400	135
Micro	18	50000	3400	19
Right	18	50000	3400	60
Orthodox	18	50000	3400	3
Arab-Israeli	18	50000	3400	17
Secular Centre	18	50000	3400	135
Left	18	50000	3410	69
Micro	18	50000	3410	19
Right	18	50000	3410	42
Orthodox	18	50000	3410	6
Arab-Israeli	18	50000	3410	18
Secular Centre	18	50000	3410	83
Left	18	50000	3420	92
Micro	18	50000	3420	11
Right	18	50000	3420	82
Orthodox	18	50000	3420	7
Arab-Israeli	18	50000	3420	8
Secular Centre	18	50000	3420	139
Left	18	50000	3430	45
Micro	18	50000	3430	17
Right	18	50000	3430	50
Orthodox	18	50000	3430	7
Arab-Israeli	18	50000	3430	16
Secular Centre	18	50000	3430	83
Left	18	50000	3440	87
Micro	18	50000	3440	16
Right	18	50000	3440	76
Orthodox	18	50000	3440	6
Arab-Israeli	18	50000	3440	7
Secular Centre	18	50000	3440	136
Left	18	50000	3450	89
Micro	18	50000	3450	21
Right	18	50000	3450	47
Orthodox	18	50000	3450	8
Arab-Israeli	18	50000	3450	17
Secular Centre	18	50000	3450	117
Left	18	50000	3640	101
Micro	18	50000	3640	7
Right	18	50000	3640	80
Orthodox	18	50000	3640	4
Arab-Israeli	18	50000	3640	6
Secular Centre	18	50000	3640	133
Left	18	50000	3650	67
Micro	18	50000	3650	8
Right	18	50000	3650	51
Orthodox	18	50000	3650	2
Arab-Israeli	18	50000	3650	11
Secular Centre	18	50000	3650	116
Left	18	50000	3670	81
Micro	18	50000	3670	15
Right	18	50000	3670	64
Orthodox	18	50000	3670	5
Arab-Israeli	18	50000	3670	12
Secular Centre	18	50000	3670	136
Left	18	50000	3680	95
Micro	18	50000	3680	10
Right	18	50000	3680	44
Orthodox	18	50000	3680	4
Arab-Israeli	18	50000	3680	17
Secular Centre	18	50000	3680	103
Left	18	50000	3690	80
Micro	18	50000	3690	12
Right	18	50000	3690	52
Orthodox	18	50000	3690	3
Arab-Israeli	18	50000	3690	10
Secular Centre	18	50000	3690	139
Left	18	50000	3700	147
Micro	18	50000	3700	24
Right	18	50000	3700	79
Orthodox	18	50000	3700	2
Arab-Israeli	18	50000	3700	15
Secular Centre	18	50000	3700	146
Left	18	50000	3710	120
Micro	18	50000	3710	12
Right	18	50000	3710	91
Orthodox	18	50000	3710	5
Arab-Israeli	18	50000	3710	15
Secular Centre	18	50000	3710	157
Left	18	50000	3720	113
Micro	18	50000	3720	18
Right	18	50000	3720	73
Orthodox	18	50000	3720	4
Arab-Israeli	18	50000	3720	9
Secular Centre	18	50000	3720	143
Left	18	50000	3730	103
Micro	18	50000	3730	25
Right	18	50000	3730	52
Orthodox	18	50000	3730	8
Arab-Israeli	18	50000	3730	10
Secular Centre	18	50000	3730	134
Left	18	50000	3740	66
Micro	18	50000	3740	15
Right	18	50000	3740	52
Orthodox	18	50000	3740	3
Arab-Israeli	18	50000	3740	17
Secular Centre	18	50000	3740	72
Left	18	50000	3750	110
Micro	18	50000	3750	18
Right	18	50000	3750	72
Orthodox	18	50000	3750	4
Arab-Israeli	18	50000	3750	12
Secular Centre	18	50000	3750	167
Left	18	50000	3760	108
Micro	18	50000	3760	18
Right	18	50000	3760	85
Orthodox	18	50000	3760	4
Arab-Israeli	18	50000	3760	11
Secular Centre	18	50000	3760	140
Left	18	50000	3780	83
Micro	18	50000	3780	11
Right	18	50000	3780	81
Orthodox	18	50000	3780	2
Arab-Israeli	18	50000	3780	8
Secular Centre	18	50000	3780	114
Left	18	50000	3790	78
Micro	18	50000	3790	14
Right	18	50000	3790	64
Orthodox	18	50000	3790	3
Arab-Israeli	18	50000	3790	13
Secular Centre	18	50000	3790	123
Left	18	50000	3800	105
Micro	18	50000	3800	16
Right	18	50000	3800	89
Orthodox	18	50000	3800	15
Arab-Israeli	18	50000	3800	11
Secular Centre	18	50000	3800	137
Left	18	50000	3820	98
Micro	18	50000	3820	26
Right	18	50000	3820	71
Orthodox	18	50000	3820	8
Arab-Israeli	18	50000	3820	9
Secular Centre	18	50000	3820	151
Left	18	50000	3830	85
Micro	18	50000	3830	14
Right	18	50000	3830	83
Orthodox	18	50000	3830	6
Arab-Israeli	18	50000	3830	10
Secular Centre	18	50000	3830	112
Left	18	50000	3840	110
Micro	18	50000	3840	17
Right	18	50000	3840	58
Orthodox	18	50000	3840	10
Arab-Israeli	18	50000	3840	16
Secular Centre	18	50000	3840	151
Left	18	50000	3860	166
Micro	18	50000	3860	20
Right	18	50000	3860	69
Orthodox	18	50000	3860	7
Arab-Israeli	18	50000	3860	15
Secular Centre	18	50000	3860	173
Left	18	50000	3870	125
Micro	18	50000	3870	30
Right	18	50000	3870	79
Orthodox	18	50000	3870	9
Arab-Israeli	18	50000	3870	12
Secular Centre	18	50000	3870	163
Left	18	50000	3880	96
Micro	18	50000	3880	16
Right	18	50000	3880	85
Orthodox	18	50000	3880	4
Arab-Israeli	18	50000	3880	15
Secular Centre	18	50000	3880	144
Left	18	50000	3900	115
Micro	18	50000	3900	16
Right	18	50000	3900	87
Orthodox	18	50000	3900	4
Arab-Israeli	18	50000	3900	19
Secular Centre	18	50000	3900	131
Left	18	50000	3910	96
Micro	18	50000	3910	14
Right	18	50000	3910	74
Orthodox	18	50000	3910	6
Arab-Israeli	18	50000	3910	21
Secular Centre	18	50000	3910	155
Left	18	50000	3920	150
Micro	18	50000	3920	19
Right	18	50000	3920	75
Orthodox	18	50000	3920	8
Arab-Israeli	18	50000	3920	9
Secular Centre	18	50000	3920	149
Left	18	50000	3930	104
Micro	18	50000	3930	16
Right	18	50000	3930	57
Orthodox	18	50000	3930	9
Arab-Israeli	18	50000	3930	18
Secular Centre	18	50000	3930	131
Left	18	50000	3940	112
Micro	18	50000	3940	21
Right	18	50000	3940	64
Orthodox	18	50000	3940	3
Arab-Israeli	18	50000	3940	21
Secular Centre	18	50000	3940	138
Left	18	50000	3950	141
Micro	18	50000	3950	21
Right	18	50000	3950	68
Orthodox	18	50000	3950	10
Arab-Israeli	18	50000	3950	23
Secular Centre	18	50000	3950	172
Left	18	50000	3960	157
Micro	18	50000	3960	21
Right	18	50000	3960	91
Orthodox	18	50000	3960	11
Arab-Israeli	18	50000	3960	16
Secular Centre	18	50000	3960	164
Left	18	50000	3970	125
Micro	18	50000	3970	39
Right	18	50000	3970	85
Orthodox	18	50000	3970	6
Arab-Israeli	18	50000	3970	0
Secular Centre	18	50000	3970	160
Left	18	50000	3980	149
Micro	18	50000	3980	14
Right	18	50000	3980	76
Orthodox	18	50000	3980	15
Arab-Israeli	18	50000	3980	37
Secular Centre	18	50000	3980	170
Left	18	50000	4000	113
Micro	18	50000	4000	22
Right	18	50000	4000	62
Orthodox	18	50000	4000	2
Arab-Israeli	18	50000	4000	23
Secular Centre	18	50000	4000	136
Left	18	50000	4010	120
Micro	18	50000	4010	19
Right	18	50000	4010	69
Orthodox	18	50000	4010	8
Arab-Israeli	18	50000	4010	16
Secular Centre	18	50000	4010	113
Left	18	50000	4260	89
Micro	18	50000	4260	13
Right	18	50000	4260	61
Orthodox	18	50000	4260	5
Arab-Israeli	18	50000	4260	13
Secular Centre	18	50000	4260	135
Left	18	50000	4270	107
Micro	18	50000	4270	10
Right	18	50000	4270	57
Orthodox	18	50000	4270	15
Arab-Israeli	18	50000	4270	20
Secular Centre	18	50000	4270	118
Left	18	50000	4280	111
Micro	18	50000	4280	15
Right	18	50000	4280	67
Orthodox	18	50000	4280	20
Arab-Israeli	18	50000	4280	16
Secular Centre	18	50000	4280	141
Left	18	50000	4290	150
Micro	18	50000	4290	25
Right	18	50000	4290	73
Orthodox	18	50000	4290	8
Arab-Israeli	18	50000	4290	32
Secular Centre	18	50000	4290	152
Left	18	50000	4300	99
Micro	18	50000	4300	10
Right	18	50000	4300	62
Orthodox	18	50000	4300	5
Arab-Israeli	18	50000	4300	19
Secular Centre	18	50000	4300	141
Left	18	50000	4310	74
Micro	18	50000	4310	19
Right	18	50000	4310	29
Orthodox	18	50000	4310	13
Arab-Israeli	18	50000	4310	16
Secular Centre	18	50000	4310	115
Left	18	50000	4320	99
Micro	18	50000	4320	13
Right	18	50000	4320	71
Orthodox	18	50000	4320	15
Arab-Israeli	18	50000	4320	12
Secular Centre	18	50000	4320	137
Left	18	50000	4330	94
Micro	18	50000	4330	17
Right	18	50000	4330	53
Orthodox	18	50000	4330	9
Arab-Israeli	18	50000	4330	21
Secular Centre	18	50000	4330	111
Left	18	50000	4340	113
Micro	18	50000	4340	19
Right	18	50000	4340	60
Orthodox	18	50000	4340	7
Arab-Israeli	18	50000	4340	18
Secular Centre	18	50000	4340	136
Left	18	50000	4350	110
Micro	18	50000	4350	29
Right	18	50000	4350	62
Orthodox	18	50000	4350	3
Arab-Israeli	18	50000	4350	30
Secular Centre	18	50000	4350	126
Left	18	50000	4360	117
Micro	18	50000	4360	31
Right	18	50000	4360	77
Orthodox	18	50000	4360	13
Arab-Israeli	18	50000	4360	26
Secular Centre	18	50000	4360	169
Left	18	50000	4370	173
Micro	18	50000	4370	26
Right	18	50000	4370	92
Orthodox	18	50000	4370	12
Arab-Israeli	18	50000	4370	26
Secular Centre	18	50000	4370	172
Left	18	50000	4390	127
Micro	18	50000	4390	24
Right	18	50000	4390	78
Orthodox	18	50000	4390	5
Arab-Israeli	18	50000	4390	33
Secular Centre	18	50000	4390	162
Left	18	50000	4400	135
Micro	18	50000	4400	18
Right	18	50000	4400	70
Orthodox	18	50000	4400	22
Arab-Israeli	18	50000	4400	39
Secular Centre	18	50000	4400	145
Left	18	50000	4410	147
Micro	18	50000	4410	14
Right	18	50000	4410	58
Orthodox	18	50000	4410	17
Arab-Israeli	18	50000	4410	21
Secular Centre	18	50000	4410	198
Left	18	50000	4420	100
Micro	18	50000	4420	21
Right	18	50000	4420	46
Orthodox	18	50000	4420	11
Arab-Israeli	18	50000	4420	9
Secular Centre	18	50000	4420	136
Left	18	50000	4430	115
Micro	18	50000	4430	27
Right	18	50000	4430	106
Orthodox	18	50000	4430	4
Arab-Israeli	18	50000	4430	15
Secular Centre	18	50000	4430	132
Left	18	50000	4440	124
Micro	18	50000	4440	19
Right	18	50000	4440	88
Orthodox	18	50000	4440	11
Arab-Israeli	18	50000	4440	16
Secular Centre	18	50000	4440	165
Left	18	50000	4450	134
Micro	18	50000	4450	24
Right	18	50000	4450	81
Orthodox	18	50000	4450	9
Arab-Israeli	18	50000	4450	28
Secular Centre	18	50000	4450	145
Left	18	50000	4460	90
Micro	18	50000	4460	18
Right	18	50000	4460	69
Orthodox	18	50000	4460	4
Arab-Israeli	18	50000	4460	15
Secular Centre	18	50000	4460	110
Left	18	50000	4470	60
Micro	18	50000	4470	18
Right	18	50000	4470	68
Orthodox	18	50000	4470	10
Arab-Israeli	18	50000	4470	20
Secular Centre	18	50000	4470	85
Left	18	50000	4480	85
Micro	18	50000	4480	20
Right	18	50000	4480	63
Orthodox	18	50000	4480	19
Arab-Israeli	18	50000	4480	20
Secular Centre	18	50000	4480	136
Left	18	50000	4490	92
Micro	18	50000	4490	16
Right	18	50000	4490	89
Orthodox	18	50000	4490	3
Arab-Israeli	18	50000	4490	13
Secular Centre	18	50000	4490	133
Left	18	50000	4510	65
Micro	18	50000	4510	16
Right	18	50000	4510	64
Orthodox	18	50000	4510	8
Arab-Israeli	18	50000	4510	15
Secular Centre	18	50000	4510	101
Left	18	50000	4520	59
Micro	18	50000	4520	11
Right	18	50000	4520	77
Orthodox	18	50000	4520	8
Arab-Israeli	18	50000	4520	11
Secular Centre	18	50000	4520	96
Left	18	50000	4530	25
Micro	18	50000	4530	11
Right	18	50000	4530	58
Orthodox	18	50000	4530	2
Arab-Israeli	18	50000	4530	2
Secular Centre	18	50000	4530	63
Left	18	50000	4540	77
Micro	18	50000	4540	19
Right	18	50000	4540	68
Orthodox	18	50000	4540	9
Arab-Israeli	18	50000	4540	18
Secular Centre	18	50000	4540	87
Left	18	50000	4550	34
Micro	18	50000	4550	9
Right	18	50000	4550	37
Orthodox	18	50000	4550	5
Arab-Israeli	18	50000	4550	7
Secular Centre	18	50000	4550	44
Left	18	50000	4560	34
Micro	18	50000	4560	16
Right	18	50000	4560	54
Orthodox	18	50000	4560	4
Arab-Israeli	18	50000	4560	6
Secular Centre	18	50000	4560	62
Left	18	50000	4570	75
Micro	18	50000	4570	18
Right	18	50000	4570	55
Orthodox	18	50000	4570	6
Arab-Israeli	18	50000	4570	32
Secular Centre	18	50000	4570	88
Left	18	50000	4580	90
Micro	18	50000	4580	18
Right	18	50000	4580	73
Orthodox	18	50000	4580	20
Arab-Israeli	18	50000	4580	16
Secular Centre	18	50000	4580	116
Left	18	50000	4720	51
Micro	18	50000	4720	19
Right	18	50000	4720	70
Orthodox	18	50000	4720	5
Arab-Israeli	18	50000	4720	9
Secular Centre	18	50000	4720	89
Left	18	50000	4730	21
Micro	18	50000	4730	4
Right	18	50000	4730	16
Orthodox	18	50000	4730	2
Arab-Israeli	18	50000	4730	4
Secular Centre	18	50000	4730	29
Left	18	50000	4740	86
Micro	18	50000	4740	20
Right	18	50000	4740	68
Orthodox	18	50000	4740	9
Arab-Israeli	18	50000	4740	11
Secular Centre	18	50000	4740	150
Left	18	50000	4750	62
Micro	18	50000	4750	13
Right	18	50000	4750	62
Orthodox	18	50000	4750	13
Arab-Israeli	18	50000	4750	11
Secular Centre	18	50000	4750	112
Left	18	50000	4760	70
Micro	18	50000	4760	20
Right	18	50000	4760	75
Orthodox	18	50000	4760	14
Arab-Israeli	18	50000	4760	10
Secular Centre	18	50000	4760	92
Left	18	50000	4770	59
Micro	18	50000	4770	24
Right	18	50000	4770	96
Orthodox	18	50000	4770	11
Arab-Israeli	18	50000	4770	10
Secular Centre	18	50000	4770	127
Left	18	50000	4780	71
Micro	18	50000	4780	14
Right	18	50000	4780	78
Orthodox	18	50000	4780	19
Arab-Israeli	18	50000	4780	15
Secular Centre	18	50000	4780	104
Left	18	50000	4800	50
Micro	18	50000	4800	15
Right	18	50000	4800	114
Orthodox	18	50000	4800	35
Arab-Israeli	18	50000	4800	7
Secular Centre	18	50000	4800	94
Left	18	50000	4810	58
Micro	18	50000	4810	13
Right	18	50000	4810	89
Orthodox	18	50000	4810	29
Arab-Israeli	18	50000	4810	12
Secular Centre	18	50000	4810	88
Left	18	50000	4820	43
Micro	18	50000	4820	23
Right	18	50000	4820	87
Orthodox	18	50000	4820	26
Arab-Israeli	18	50000	4820	8
Secular Centre	18	50000	4820	107
Left	18	50000	4830	55
Micro	18	50000	4830	31
Right	18	50000	4830	114
Orthodox	18	50000	4830	28
Arab-Israeli	18	50000	4830	11
Secular Centre	18	50000	4830	87
Left	18	50000	4870	39
Micro	18	50000	4870	10
Right	18	50000	4870	73
Orthodox	18	50000	4870	9
Arab-Israeli	18	50000	4870	5
Secular Centre	18	50000	4870	62
Left	18	50000	4880	59
Micro	18	50000	4880	24
Right	18	50000	4880	70
Orthodox	18	50000	4880	5
Arab-Israeli	18	50000	4880	13
Secular Centre	18	50000	4880	99
Left	18	50000	4910	51
Micro	18	50000	4910	17
Right	18	50000	4910	77
Orthodox	18	50000	4910	21
Arab-Israeli	18	50000	4910	21
Secular Centre	18	50000	4910	143
Left	18	50000	4920	64
Micro	18	50000	4920	20
Right	18	50000	4920	85
Orthodox	18	50000	4920	13
Arab-Israeli	18	50000	4920	11
Secular Centre	18	50000	4920	81
Left	18	50000	4940	141
Micro	18	50000	4940	23
Right	18	50000	4940	62
Orthodox	18	50000	4940	33
Arab-Israeli	18	50000	4940	29
Secular Centre	18	50000	4940	147
Left	18	50000	4950	99
Micro	18	50000	4950	19
Right	18	50000	4950	46
Orthodox	18	50000	4950	17
Arab-Israeli	18	50000	4950	18
Secular Centre	18	50000	4950	78
Left	18	50000	4960	121
Micro	18	50000	4960	23
Right	18	50000	4960	54
Orthodox	18	50000	4960	22
Arab-Israeli	18	50000	4960	28
Secular Centre	18	50000	4960	184
Left	18	50000	4970	24
Micro	18	50000	4970	3
Right	18	50000	4970	30
Orthodox	18	50000	4970	2
Arab-Israeli	18	50000	4970	11
Secular Centre	18	50000	4970	45
