Bloc	Knesset	Locality	Station	Votes
Secular Centre	15	30000	3500	34
Sectoral	15	30000	3500	75
Left	15	30000	3510	281
Orthodox	15	30000	3510	52
Arab-Israeli	15	30000	3510	1
Micro	15	30000	3510	10
Right	15	30000	3510	131
Secular Centre	15	30000	3510	162
Sectoral	15	30000	3510	12
Left	15	30000	3520	126
Orthodox	15	30000	3520	74
Arab-Israeli	15	30000	3520	1
Micro	15	30000	3520	7
Right	15	30000	3520	107
Secular Centre	15	30000	3520	62
Sectoral	15	30000	3520	46
Left	15	30000	3530	215
Orthodox	15	30000	3530	62
Arab-Israeli	15	30000	3530	0
Micro	15	30000	3530	6
Right	15	30000	3530	156
Secular Centre	15	30000	3530	109
Sectoral	15	30000	3530	11
Left	15	30000	3540	281
Orthodox	15	30000	3540	19
Arab-Israeli	15	30000	3540	2
Micro	15	30000	3540	7
Right	15	30000	3540	82
Secular Centre	15	30000	3540	90
Sectoral	15	30000	3540	17
Left	15	30000	3550	257
Orthodox	15	30000	3550	19
Arab-Israeli	15	30000	3550	2
Micro	15	30000	3550	9
Right	15	30000	3550	37
Secular Centre	15	30000	3550	60
Sectoral	15	30000	3550	9
Left	15	30000	3560	42
Orthodox	15	30000	3560	167
Arab-Israeli	15	30000	3560	1
Micro	15	30000	3560	5
Right	15	30000	3560	133
Secular Centre	15	30000	3560	16
Sectoral	15	30000	3560	38
Left	15	30000	3570	37
Orthodox	15	30000	3570	173
Arab-Israeli	15	30000	3570	0
Micro	15	30000	3570	10
Right	15	30000	3570	137
Secular Centre	15	30000	3570	31
Sectoral	15	30000	3570	46
Left	15	30000	3580	44
Orthodox	15	30000	3580	84
Arab-Israeli	15	30000	3580	1
Micro	15	30000	3580	12
Right	15	30000	3580	115
Secular Centre	15	30000	3580	23
Sectoral	15	30000	3580	58
Left	15	30000	3590	105
Orthodox	15	30000	3590	86
Arab-Israeli	15	30000	3590	1
Micro	15	30000	3590	9
Right	15	30000	3590	139
Secular Centre	15	30000	3590	51
Sectoral	15	30000	3590	33
Left	15	30000	3620	62
Orthodox	15	30000	3620	193
Arab-Israeli	15	30000	3620	8
Micro	15	30000	3620	5
Right	15	30000	3620	220
Secular Centre	15	30000	3620	56
Sectoral	15	30000	3620	47
Left	15	30000	3630	68
Orthodox	15	30000	3630	203
Arab-Israeli	15	30000	3630	2
Micro	15	30000	3630	6
Right	15	30000	3630	178
Secular Centre	15	30000	3630	61
Sectoral	15	30000	3630	57
Left	15	30000	3640	82
Orthodox	15	30000	3640	148
Arab-Israeli	15	30000	3640	2
Micro	15	30000	3640	4
Right	15	30000	3640	117
Secular Centre	15	30000	3640	36
Sectoral	15	30000	3640	32
Left	15	30000	3650	100
Orthodox	15	30000	3650	135
Arab-Israeli	15	30000	3650	0
Micro	15	30000	3650	5
Right	15	30000	3650	115
Secular Centre	15	30000	3650	30
Sectoral	15	30000	3650	25
Left	15	30000	3660	48
Orthodox	15	30000	3660	208
Arab-Israeli	15	30000	3660	1
Micro	15	30000	3660	4
Right	15	30000	3660	179
Secular Centre	15	30000	3660	40
Sectoral	15	30000	3660	60
Left	15	30000	3670	84
Orthodox	15	30000	3670	207
Arab-Israeli	15	30000	3670	5
Micro	15	30000	3670	9
Right	15	30000	3670	185
Secular Centre	15	30000	3670	38
Sectoral	15	30000	3670	36
Left	15	30000	3680	71
Orthodox	15	30000	3680	206
Arab-Israeli	15	30000	3680	4
Micro	15	30000	3680	10
Right	15	30000	3680	151
Secular Centre	15	30000	3680	41
Sectoral	15	30000	3680	19
Left	15	30000	3690	58
Orthodox	15	30000	3690	150
Arab-Israeli	15	30000	3690	4
Micro	15	30000	3690	10
Right	15	30000	3690	137
Secular Centre	15	30000	3690	36
Sectoral	15	30000	3690	46
Left	15	30000	3700	58
Orthodox	15	30000	3700	212
Arab-Israeli	15	30000	3700	2
Micro	15	30000	3700	2
Right	15	30000	3700	161
Secular Centre	15	30000	3700	48
Sectoral	15	30000	3700	12
Left	15	30000	3710	57
Orthodox	15	30000	3710	184
Arab-Israeli	15	30000	3710	4
Micro	15	30000	3710	4
Right	15	30000	3710	196
Secular Centre	15	30000	3710	68
Sectoral	15	30000	3710	18
Left	15	30000	3720	88
Orthodox	15	30000	3720	180
Arab-Israeli	15	30000	3720	3
Micro	15	30000	3720	8
Right	15	30000	3720	167
Secular Centre	15	30000	3720	86
Sectoral	15	30000	3720	14
Left	15	30000	3730	42
Orthodox	15	30000	3730	151
Arab-Israeli	15	30000	3730	1
Micro	15	30000	3730	3
Right	15	30000	3730	148
Secular Centre	15	30000	3730	65
Sectoral	15	30000	3730	4
Left	15	30000	3740	71
Orthodox	15	30000	3740	140
Arab-Israeli	15	30000	3740	17
Micro	15	30000	3740	8
Right	15	30000	3740	148
Secular Centre	15	30000	3740	78
Sectoral	15	30000	3740	14
Left	15	30000	3750	48
Orthodox	15	30000	3750	195
Arab-Israeli	15	30000	3750	2
Micro	15	30000	3750	3
Right	15	30000	3750	177
Secular Centre	15	30000	3750	53
Sectoral	15	30000	3750	19
Left	15	30000	3760	60
Orthodox	15	30000	3760	152
Arab-Israeli	15	30000	3760	1
Micro	15	30000	3760	8
Right	15	30000	3760	193
Secular Centre	15	30000	3760	64
Sectoral	15	30000	3760	11
Left	15	30000	3770	168
Orthodox	15	30000	3770	171
Arab-Israeli	15	30000	3770	9
Micro	15	30000	3770	14
Right	15	30000	3770	152
Secular Centre	15	30000	3770	52
Sectoral	15	30000	3770	16
Left	15	30000	3790	132
Orthodox	15	30000	3790	102
Arab-Israeli	15	30000	3790	4
Micro	15	30000	3790	8
Right	15	30000	3790	141
Secular Centre	15	30000	3790	57
Sectoral	15	30000	3790	16
Left	15	30000	3800	111
Orthodox	15	30000	3800	151
Arab-Israeli	15	30000	3800	2
Micro	15	30000	3800	2
Right	15	30000	3800	167
Secular Centre	15	30000	3800	63
Sectoral	15	30000	3800	9
Left	15	30000	3810	92
Orthodox	15	30000	3810	179
Arab-Israeli	15	30000	3810	5
Micro	15	30000	3810	5
Right	15	30000	3810	232
Secular Centre	15	30000	3810	71
Sectoral	15	30000	3810	23
Left	15	30000	3820	46
Orthodox	15	30000	3820	219
Arab-Israeli	15	30000	3820	2
Micro	15	30000	3820	3
Right	15	30000	3820	175
Secular Centre	15	30000	3820	46
Sectoral	15	30000	3820	19
Left	15	30000	3830	169
Orthodox	15	30000	3830	69
Arab-Israeli	15	30000	3830	3
Micro	15	30000	3830	3
Right	15	30000	3830	114
Secular Centre	15	30000	3830	54
Sectoral	15	30000	3830	15
Left	15	30000	3840	65
Orthodox	15	30000	3840	87
Arab-Israeli	15	30000	3840	1
Micro	15	30000	3840	10
Right	15	30000	3840	130
Secular Centre	15	30000	3840	69
Sectoral	15	30000	3840	17
Left	15	30000	3850	126
Orthodox	15	30000	3850	132
Arab-Israeli	15	30000	3850	4
Micro	15	30000	3850	5
Right	15	30000	3850	149
Secular Centre	15	30000	3850	62
Sectoral	15	30000	3850	14
Left	15	30000	3860	57
Orthodox	15	30000	3860	145
Arab-Israeli	15	30000	3860	3
Micro	15	30000	3860	4
Right	15	30000	3860	177
Secular Centre	15	30000	3860	68
Sectoral	15	30000	3860	26
Left	15	30000	3870	97
Orthodox	15	30000	3870	207
Arab-Israeli	15	30000	3870	1
Micro	15	30000	3870	4
Right	15	30000	3870	200
Secular Centre	15	30000	3870	84
Sectoral	15	30000	3870	25
Left	15	30000	3880	107
Orthodox	15	30000	3880	136
Arab-Israeli	15	30000	3880	4
Micro	15	30000	3880	3
Right	15	30000	3880	104
Secular Centre	15	30000	3880	42
Sectoral	15	30000	3880	15
Left	15	30000	3890	139
Orthodox	15	30000	3890	65
Arab-Israeli	15	30000	3890	3
Micro	15	30000	3890	6
Right	15	30000	3890	113
Secular Centre	15	30000	3890	80
Sectoral	15	30000	3890	12
Left	15	30000	3900	80
Orthodox	15	30000	3900	163
Arab-Israeli	15	30000	3900	5
Micro	15	30000	3900	6
Right	15	30000	3900	218
Secular Centre	15	30000	3900	50
Sectoral	15	30000	3900	80
Left	15	30000	3930	160
Orthodox	15	30000	3930	49
Arab-Israeli	15	30000	3930	8
Micro	15	30000	3930	8
Right	15	30000	3930	73
Secular Centre	15	30000	3930	58
Sectoral	15	30000	3930	10
Left	15	30000	3940	256
Orthodox	15	30000	3940	63
Arab-Israeli	15	30000	3940	1
Micro	15	30000	3940	6
Right	15	30000	3940	103
Secular Centre	15	30000	3940	64
Sectoral	15	30000	3940	13
Left	15	30000	3990	152
Orthodox	15	30000	3990	206
Arab-Israeli	15	30000	3990	3
Micro	15	30000	3990	6
Right	15	30000	3990	106
Secular Centre	15	30000	3990	46
Sectoral	15	30000	3990	9
Left	15	30000	4000	47
Orthodox	15	30000	4000	268
Arab-Israeli	15	30000	4000	1
Micro	15	30000	4000	4
Right	15	30000	4000	138
Secular Centre	15	30000	4000	19
Sectoral	15	30000	4000	13
Left	15	30000	4010	180
Orthodox	15	30000	4010	48
Arab-Israeli	15	30000	4010	4
Micro	15	30000	4010	4
Right	15	30000	4010	90
Secular Centre	15	30000	4010	48
Sectoral	15	30000	4010	9
Left	15	30000	4020	39
Orthodox	15	30000	4020	276
Arab-Israeli	15	30000	4020	2
Micro	15	30000	4020	5
Right	15	30000	4020	155
Secular Centre	15	30000	4020	16
Sectoral	15	30000	4020	10
Left	15	30000	4030	229
Orthodox	15	30000	4030	83
Arab-Israeli	15	30000	4030	6
Micro	15	30000	4030	12
Right	15	30000	4030	118
Secular Centre	15	30000	4030	107
Sectoral	15	30000	4030	23
Left	15	30000	4040	249
Orthodox	15	30000	4040	93
Arab-Israeli	15	30000	4040	4
Micro	15	30000	4040	7
Right	15	30000	4040	142
Secular Centre	15	30000	4040	98
Sectoral	15	30000	4040	16
Left	15	30000	4050	190
Orthodox	15	30000	4050	56
Arab-Israeli	15	30000	4050	5
Micro	15	30000	4050	9
Right	15	30000	4050	120
Secular Centre	15	30000	4050	73
Sectoral	15	30000	4050	13
Left	15	30000	4060	199
Orthodox	15	30000	4060	70
Arab-Israeli	15	30000	4060	5
Micro	15	30000	4060	7
Right	15	30000	4060	116
Secular Centre	15	30000	4060	56
Sectoral	15	30000	4060	15
Left	15	30000	4070	180
Orthodox	15	30000	4070	84
Arab-Israeli	15	30000	4070	4
Micro	15	30000	4070	3
Right	15	30000	4070	63
Secular Centre	15	30000	4070	46
Sectoral	15	30000	4070	13
Left	15	30000	4080	232
Orthodox	15	30000	4080	82
Arab-Israeli	15	30000	4080	10
Micro	15	30000	4080	8
Right	15	30000	4080	104
Secular Centre	15	30000	4080	54
Sectoral	15	30000	4080	18
Left	15	30000	4090	121
Orthodox	15	30000	4090	135
Arab-Israeli	15	30000	4090	0
Micro	15	30000	4090	8
Right	15	30000	4090	83
Secular Centre	15	30000	4090	41
Sectoral	15	30000	4090	23
Left	15	30000	4100	215
Orthodox	15	30000	4100	52
Arab-Israeli	15	30000	4100	8
Micro	15	30000	4100	5
Right	15	30000	4100	66
Secular Centre	15	30000	4100	56
Sectoral	15	30000	4100	18
Left	15	30000	4110	159
Orthodox	15	30000	4110	80
Arab-Israeli	15	30000	4110	3
Micro	15	30000	4110	15
Right	15	30000	4110	125
Secular Centre	15	30000	4110	46
Sectoral	15	30000	4110	37
Left	15	30000	4120	169
Orthodox	15	30000	4120	75
Arab-Israeli	15	30000	4120	4
Micro	15	30000	4120	7
Right	15	30000	4120	124
Secular Centre	15	30000	4120	61
Sectoral	15	30000	4120	20
Left	15	30000	4280	173
Orthodox	15	30000	4280	96
Arab-Israeli	15	30000	4280	7
Micro	15	30000	4280	5
Right	15	30000	4280	82
Secular Centre	15	30000	4280	49
Sectoral	15	30000	4280	23
Left	15	30000	4290	195
Orthodox	15	30000	4290	130
Arab-Israeli	15	30000	4290	2
Micro	15	30000	4290	5
Right	15	30000	4290	140
Secular Centre	15	30000	4290	75
Sectoral	15	30000	4290	24
Left	15	30000	4300	164
Orthodox	15	30000	4300	90
Arab-Israeli	15	30000	4300	9
Micro	15	30000	4300	6
Right	15	30000	4300	104
Secular Centre	15	30000	4300	48
Sectoral	15	30000	4300	16
Left	15	30000	4310	120
Orthodox	15	30000	4310	208
Arab-Israeli	15	30000	4310	7
Micro	15	30000	4310	6
Right	15	30000	4310	141
Secular Centre	15	30000	4310	45
Sectoral	15	30000	4310	9
Left	15	30000	4320	153
Orthodox	15	30000	4320	178
Arab-Israeli	15	30000	4320	9
Micro	15	30000	4320	6
Right	15	30000	4320	117
Secular Centre	15	30000	4320	53
Sectoral	15	30000	4320	19
Left	15	30000	4330	265
Orthodox	15	30000	4330	129
Arab-Israeli	15	30000	4330	8
Micro	15	30000	4330	9
Right	15	30000	4330	119
Secular Centre	15	30000	4330	78
Sectoral	15	30000	4330	15
Left	15	30000	4340	215
Orthodox	15	30000	4340	124
Arab-Israeli	15	30000	4340	3
Micro	15	30000	4340	14
Right	15	30000	4340	114
Secular Centre	15	30000	4340	64
Sectoral	15	30000	4340	15
Left	15	30000	4350	213
Orthodox	15	30000	4350	53
Arab-Israeli	15	30000	4350	5
Micro	15	30000	4350	6
Right	15	30000	4350	61
Secular Centre	15	30000	4350	39
Sectoral	15	30000	4350	15
Left	15	30000	4360	138
Orthodox	15	30000	4360	56
Arab-Israeli	15	30000	4360	6
Micro	15	30000	4360	9
Right	15	30000	4360	74
Secular Centre	15	30000	4360	30
Sectoral	15	30000	4360	15
Left	15	30000	4370	243
Orthodox	15	30000	4370	79
Arab-Israeli	15	30000	4370	7
Micro	15	30000	4370	10
Right	15	30000	4370	88
Secular Centre	15	30000	4370	62
Sectoral	15	30000	4370	19
Left	15	30000	4380	142
Orthodox	15	30000	4380	118
Arab-Israeli	15	30000	4380	3
Micro	15	30000	4380	9
Right	15	30000	4380	160
Secular Centre	15	30000	4380	44
Sectoral	15	30000	4380	20
Left	15	30000	4390	136
Orthodox	15	30000	4390	159
Arab-Israeli	15	30000	4390	7
Micro	15	30000	4390	3
Right	15	30000	4390	110
Secular Centre	15	30000	4390	54
Sectoral	15	30000	4390	17
Left	15	30000	4400	181
Orthodox	15	30000	4400	89
Arab-Israeli	15	30000	4400	8
Micro	15	30000	4400	4
Right	15	30000	4400	104
Secular Centre	15	30000	4400	64
Sectoral	15	30000	4400	16
Left	15	30000	4410	141
Orthodox	15	30000	4410	61
Arab-Israeli	15	30000	4410	4
Micro	15	30000	4410	4
Right	15	30000	4410	95
Secular Centre	15	30000	4410	45
Sectoral	15	30000	4410	15
Left	15	30000	4420	214
Orthodox	15	30000	4420	64
Arab-Israeli	15	30000	4420	7
Micro	15	30000	4420	10
Right	15	30000	4420	110
Secular Centre	15	30000	4420	72
Sectoral	15	30000	4420	11
Left	15	30000	4590	91
Orthodox	15	30000	4590	92
Arab-Israeli	15	30000	4590	0
Micro	15	30000	4590	4
Right	15	30000	4590	149
Secular Centre	15	30000	4590	64
Sectoral	15	30000	4590	11
Left	15	30000	4600	168
Orthodox	15	30000	4600	40
Arab-Israeli	15	30000	4600	8
Micro	15	30000	4600	5
Right	15	30000	4600	70
Secular Centre	15	30000	4600	22
Sectoral	15	30000	4600	8
Left	15	30000	4610	230
Orthodox	15	30000	4610	85
Arab-Israeli	15	30000	4610	8
Micro	15	30000	4610	6
Right	15	30000	4610	73
Secular Centre	15	30000	4610	27
Sectoral	15	30000	4610	15
Left	15	30000	4620	205
Orthodox	15	30000	4620	126
Arab-Israeli	15	30000	4620	7
Micro	15	30000	4620	7
Right	15	30000	4620	148
Secular Centre	15	30000	4620	55
Sectoral	15	30000	4620	18
Left	15	30000	4630	160
Orthodox	15	30000	4630	115
Arab-Israeli	15	30000	4630	6
Micro	15	30000	4630	12
Right	15	30000	4630	151
Secular Centre	15	30000	4630	45
Sectoral	15	30000	4630	18
Left	15	30000	4640	198
Orthodox	15	30000	4640	147
Arab-Israeli	15	30000	4640	7
Micro	15	30000	4640	7
Right	15	30000	4640	153
Secular Centre	15	30000	4640	65
Sectoral	15	30000	4640	19
Left	15	30000	4650	86
Orthodox	15	30000	4650	120
Arab-Israeli	15	30000	4650	18
Micro	15	30000	4650	4
Right	15	30000	4650	174
Secular Centre	15	30000	4650	71
Sectoral	15	30000	4650	13
Left	15	30000	4660	196
Orthodox	15	30000	4660	2
Arab-Israeli	15	30000	4660	232
Micro	15	30000	4660	22
Right	15	30000	4660	6
Secular Centre	15	30000	4660	2
Sectoral	15	30000	4660	1
Left	15	30000	4670	81
Orthodox	15	30000	4670	155
Arab-Israeli	15	30000	4670	5
Micro	15	30000	4670	7
Right	15	30000	4670	137
Secular Centre	15	30000	4670	50
Sectoral	15	30000	4670	11
Left	15	30000	4680	190
Orthodox	15	30000	4680	45
Arab-Israeli	15	30000	4680	3
Micro	15	30000	4680	8
Right	15	30000	4680	122
Secular Centre	15	30000	4680	86
Sectoral	15	30000	4680	14
Left	15	30000	4690	301
Orthodox	15	30000	4690	60
Arab-Israeli	15	30000	4690	3
Micro	15	30000	4690	12
Right	15	30000	4690	118
Secular Centre	15	30000	4690	87
Sectoral	15	30000	4690	16
Left	15	30000	4700	79
Orthodox	15	30000	4700	145
Arab-Israeli	15	30000	4700	4
Micro	15	30000	4700	12
Right	15	30000	4700	212
Secular Centre	15	30000	4700	36
Sectoral	15	30000	4700	67
Left	15	30000	4710	129
Orthodox	15	30000	4710	177
Arab-Israeli	15	30000	4710	8
Micro	15	30000	4710	5
Right	15	30000	4710	159
Secular Centre	15	30000	4710	65
Sectoral	15	30000	4710	27
Left	15	30000	4720	205
Orthodox	15	30000	4720	111
Arab-Israeli	15	30000	4720	11
Micro	15	30000	4720	11
Right	15	30000	4720	101
Secular Centre	15	30000	4720	49
Sectoral	15	30000	4720	18
Left	15	30000	4730	127
Orthodox	15	30000	4730	118
Arab-Israeli	15	30000	4730	6
Micro	15	30000	4730	4
Right	15	30000	4730	150
Secular Centre	15	30000	4730	47
Sectoral	15	30000	4730	17
Left	15	30000	4740	261
Orthodox	15	30000	4740	76
Arab-Israeli	15	30000	4740	9
Micro	15	30000	4740	1
Right	15	30000	4740	109
Secular Centre	15	30000	4740	71
Sectoral	15	30000	4740	20
Left	15	30000	4750	120
Orthodox	15	30000	4750	53
Arab-Israeli	15	30000	4750	1
Micro	15	30000	4750	2
Right	15	30000	4750	79
Secular Centre	15	30000	4750	43
Sectoral	15	30000	4750	12
Left	15	30000	4760	119
Orthodox	15	30000	4760	72
Arab-Israeli	15	30000	4760	1
Micro	15	30000	4760	8
Right	15	30000	4760	96
Secular Centre	15	30000	4760	46
Sectoral	15	30000	4760	12
Left	15	30000	4770	175
Orthodox	15	30000	4770	94
Arab-Israeli	15	30000	4770	1
Micro	15	30000	4770	11
Right	15	30000	4770	156
Secular Centre	15	30000	4770	66
Sectoral	15	30000	4770	15
Left	15	30000	4780	95
Orthodox	15	30000	4780	171
Arab-Israeli	15	30000	4780	2
Micro	15	30000	4780	11
Right	15	30000	4780	189
Secular Centre	15	30000	4780	54
Sectoral	15	30000	4780	27
Left	15	30000	4790	99
Orthodox	15	30000	4790	151
Arab-Israeli	15	30000	4790	16
Micro	15	30000	4790	12
Right	15	30000	4790	164
Secular Centre	15	30000	4790	51
Sectoral	15	30000	4790	17
Left	15	30000	4800	259
Orthodox	15	30000	4800	53
Arab-Israeli	15	30000	4800	8
Micro	15	30000	4800	7
Right	15	30000	4800	131
Secular Centre	15	30000	4800	72
Sectoral	15	30000	4800	14
Left	15	30000	4810	151
Orthodox	15	30000	4810	95
Arab-Israeli	15	30000	4810	1
Micro	15	30000	4810	9
Right	15	30000	4810	122
Secular Centre	15	30000	4810	53
Sectoral	15	30000	4810	30
Left	15	30000	4820	260
Orthodox	15	30000	4820	54
Arab-Israeli	15	30000	4820	7
Micro	15	30000	4820	9
Right	15	30000	4820	113
Secular Centre	15	30000	4820	100
Sectoral	15	30000	4820	45
Left	15	30000	4830	120
Orthodox	15	30000	4830	27
Arab-Israeli	15	30000	4830	4
Micro	15	30000	4830	4
Right	15	30000	4830	50
Secular Centre	15	30000	4830	25
Sectoral	15	30000	4830	3
Left	15	30000	4840	239
Orthodox	15	30000	4840	72
Arab-Israeli	15	30000	4840	7
Micro	15	30000	4840	3
Right	15	30000	4840	134
Secular Centre	15	30000	4840	115
Sectoral	15	30000	4840	12
Left	15	30000	4850	93
Orthodox	15	30000	4850	47
Arab-Israeli	15	30000	4850	3
Micro	15	30000	4850	14
Right	15	30000	4850	111
Secular Centre	15	30000	4850	34
Sectoral	15	30000	4850	78
Left	15	30000	4900	247
Orthodox	15	30000	4900	56
Arab-Israeli	15	30000	4900	3
Micro	15	30000	4900	6
Right	15	30000	4900	83
Secular Centre	15	30000	4900	53
Sectoral	15	30000	4900	18
Left	15	30000	5000	52
Orthodox	15	30000	5000	252
Arab-Israeli	15	30000	5000	0
Micro	15	30000	5000	8
Right	15	30000	5000	113
Secular Centre	15	30000	5000	20
Sectoral	15	30000	5000	13
Left	15	30000	5010	57
Orthodox	15	30000	5010	42
Arab-Israeli	15	30000	5010	29
Micro	15	30000	5010	12
Right	15	30000	5010	23
Secular Centre	15	30000	5010	1
Sectoral	15	30000	5010	3
Left	15	30000	5050	115
Orthodox	15	30000	5050	106
Arab-Israeli	15	30000	5050	37
Micro	15	30000	5050	11
Right	15	30000	5050	68
Secular Centre	15	30000	5050	17
Sectoral	15	30000	5050	4
Left	15	30000	5060	95
Orthodox	15	30000	5060	154
Arab-Israeli	15	30000	5060	32
Micro	15	30000	5060	10
Right	15	30000	5060	93
Secular Centre	15	30000	5060	15
Sectoral	15	30000	5060	6
Left	15	30000	5070	46
Orthodox	15	30000	5070	255
Arab-Israeli	15	30000	5070	2
Micro	15	30000	5070	8
Right	15	30000	5070	154
Secular Centre	15	30000	5070	14
Sectoral	15	30000	5070	12
Left	15	30000	5180	28
Orthodox	15	30000	5180	6
Arab-Israeli	15	30000	5180	29
Micro	15	30000	5180	6
Right	15	30000	5180	9
Secular Centre	15	30000	5180	1
Sectoral	15	30000	5180	2
Left	15	30000	5210	106
Orthodox	15	30000	5210	21
Arab-Israeli	15	30000	5210	14
Micro	15	30000	5210	10
Right	15	30000	5210	62
Secular Centre	15	30000	5210	47
Sectoral	15	30000	5210	31
Left	15	30000	5310	53
Orthodox	15	30000	5310	23
Arab-Israeli	15	30000	5310	51
Micro	15	30000	5310	14
Right	15	30000	5310	39
Secular Centre	15	30000	5310	11
Sectoral	15	30000	5310	5
Left	15	30000	5490	12
Orthodox	15	30000	5490	12
Arab-Israeli	15	30000	5490	9
Micro	15	30000	5490	3
Right	15	30000	5490	7
Secular Centre	15	30000	5490	6
Sectoral	15	30000	5490	3
Left	15	30000	5500	177
Orthodox	15	30000	5500	145
Arab-Israeli	15	30000	5500	2
Micro	15	30000	5500	5
Right	15	30000	5500	155
Secular Centre	15	30000	5500	91
Sectoral	15	30000	5500	19
Left	15	30000	5510	129
Orthodox	15	30000	5510	85
Arab-Israeli	15	30000	5510	8
Micro	15	30000	5510	4
Right	15	30000	5510	146
Secular Centre	15	30000	5510	46
Sectoral	15	30000	5510	15
Left	15	30000	5520	122
Orthodox	15	30000	5520	141
Arab-Israeli	15	30000	5520	1
Micro	15	30000	5520	6
Right	15	30000	5520	120
Secular Centre	15	30000	5520	69
Sectoral	15	30000	5520	18
Left	15	30000	5530	177
Orthodox	15	30000	5530	107
Arab-Israeli	15	30000	5530	3
Micro	15	30000	5530	7
Right	15	30000	5530	105
Secular Centre	15	30000	5530	54
Sectoral	15	30000	5530	16
Left	15	30000	5540	0
Orthodox	15	30000	5540	654
Arab-Israeli	15	30000	5540	0
Micro	15	30000	5540	0
Right	15	30000	5540	16
Secular Centre	15	30000	5540	0
Sectoral	15	30000	5540	1
Left	15	30000	5550	127
Orthodox	15	30000	5550	226
Arab-Israeli	15	30000	5550	5
Micro	15	30000	5550	5
Right	15	30000	5550	109
Secular Centre	15	30000	5550	63
Sectoral	15	30000	5550	15
Left	15	30000	5560	172
Orthodox	15	30000	5560	73
Arab-Israeli	15	30000	5560	7
Micro	15	30000	5560	6
Right	15	30000	5560	98
Secular Centre	15	30000	5560	66
Sectoral	15	30000	5560	26
Left	15	30000	5570	66
Orthodox	15	30000	5570	352
Arab-Israeli	15	30000	5570	2
Micro	15	30000	5570	2
Right	15	30000	5570	94
Secular Centre	15	30000	5570	35
Sectoral	15	30000	5570	9
Left	15	30000	5580	101
Orthodox	15	30000	5580	317
Arab-Israeli	15	30000	5580	1
Micro	15	30000	5580	10
Right	15	30000	5580	202
Secular Centre	15	30000	5580	94
Sectoral	15	30000	5580	30
Left	15	30000	5590	3
Orthodox	15	30000	5590	467
Arab-Israeli	15	30000	5590	0
Micro	15	30000	5590	0
Right	15	30000	5590	20
Secular Centre	15	30000	5590	0
Sectoral	15	30000	5590	1
Left	15	30000	5600	322
Orthodox	15	30000	5600	43
Arab-Israeli	15	30000	5600	5
Micro	15	30000	5600	5
Right	15	30000	5600	62
Secular Centre	15	30000	5600	119
Sectoral	15	30000	5600	15
Left	15	30000	5610	216
Orthodox	15	30000	5610	57
Arab-Israeli	15	30000	5610	7
Micro	15	30000	5610	13
Right	15	30000	5610	115
Secular Centre	15	30000	5610	83
Sectoral	15	30000	5610	30
Left	15	30000	5620	264
Orthodox	15	30000	5620	43
Arab-Israeli	15	30000	5620	8
Micro	15	30000	5620	12
Right	15	30000	5620	86
Secular Centre	15	30000	5620	73
Sectoral	15	30000	5620	28
Left	15	30000	5630	189
Orthodox	15	30000	5630	117
Arab-Israeli	15	30000	5630	3
Micro	15	30000	5630	4
Right	15	30000	5630	171
Secular Centre	15	30000	5630	66
Sectoral	15	30000	5630	16
Left	15	30000	5640	7
Orthodox	15	30000	5640	484
Arab-Israeli	15	30000	5640	1
Micro	15	30000	5640	2
Right	15	30000	5640	49
Secular Centre	15	30000	5640	2
Sectoral	15	30000	5640	2
Left	15	30000	5650	214
Orthodox	15	30000	5650	48
Arab-Israeli	15	30000	5650	4
Micro	15	30000	5650	4
Right	15	30000	5650	72
Secular Centre	15	30000	5650	61
Sectoral	15	30000	5650	8
Left	15	30000	5660	156
Orthodox	15	30000	5660	22
Arab-Israeli	15	30000	5660	5
Micro	15	30000	5660	7
Right	15	30000	5660	101
Secular Centre	15	30000	5660	73
Sectoral	15	30000	5660	18
Left	15	30000	5680	143
Orthodox	15	30000	5680	130
Arab-Israeli	15	30000	5680	1
Micro	15	30000	5680	13
Right	15	30000	5680	124
Secular Centre	15	30000	5680	70
Sectoral	15	30000	5680	16
Left	15	30000	5690	113
Orthodox	15	30000	5690	199
Arab-Israeli	15	30000	5690	2
Micro	15	30000	5690	6
Right	15	30000	5690	139
Secular Centre	15	30000	5690	66
Sectoral	15	30000	5690	23
Left	15	30000	5720	45
Orthodox	15	30000	5720	104
Arab-Israeli	15	30000	5720	1
Micro	15	30000	5720	8
Right	15	30000	5720	124
Secular Centre	15	30000	5720	41
Sectoral	15	30000	5720	49
Left	15	30000	5730	66
Orthodox	15	30000	5730	133
Arab-Israeli	15	30000	5730	0
Micro	15	30000	5730	18
Right	15	30000	5730	193
Secular Centre	15	30000	5730	40
Sectoral	15	30000	5730	66
Left	15	30000	5740	41
Orthodox	15	30000	5740	129
Arab-Israeli	15	30000	5740	1
Micro	15	30000	5740	19
Right	15	30000	5740	180
Secular Centre	15	30000	5740	31
Sectoral	15	30000	5740	83
Left	15	30000	5750	38
Orthodox	15	30000	5750	139
Arab-Israeli	15	30000	5750	1
Micro	15	30000	5750	27
Right	15	30000	5750	185
Secular Centre	15	30000	5750	42
Sectoral	15	30000	5750	84
Left	15	30000	5760	27
Orthodox	15	30000	5760	118
Arab-Israeli	15	30000	5760	4
Micro	15	30000	5760	9
Right	15	30000	5760	129
Secular Centre	15	30000	5760	21
Sectoral	15	30000	5760	51
Left	15	30000	5770	0
